data,retEW094_10a_cap1,retEW097_10a_cap1,ret_10a_cap1,ret_egarch_norm_10a_cap1,ret_egarch_std_10a_cap1,ret_gjr_norm_10a_cap1,retEW094_12a_cap1,retEW097_12a_cap1,ret_12a_cap1,ret_egarch_norm_12a_cap1,ret_egarch_std_12a_cap1,ret_gjr_norm_12a_cap1,retEW094_15a_cap1,retEW097_15a_cap1,ret_15a_cap1,ret_egarch_norm_15a_cap1,ret_egarch_std_15a_cap1,ret_gjr_norm_15a_cap1,retEW094_10a_cap15,retEW097_10a_cap15,ret_10a_cap15,ret_egarch_norm_10a_cap15,ret_egarch_std_10a_cap15,ret_gjr_norm_10a_cap15,retEW094_12a_cap15,retEW097_12a_cap15,ret_12a_cap15,ret_egarch_norm_12a_cap15,ret_egarch_std_12a_cap15,ret_gjr_norm_12a_cap15,retEW094_15a_cap15,retEW097_15a_cap15,ret_15a_cap15,ret_egarch_norm_15a_cap15,ret_egarch_std_15a_cap15,ret_gjr_norm_15a_cap15
2011-01-20,-0.0034759743175391275,-0.003858844433277507,-0.0034759743175391275,-0.0034759743175391275,-0.0038572371417021625,-0.0038572371417021625,-0.004171169181046952,-0.004630613319933008,-0.004171169181046952,-0.004171169181046952,-0.004628684570042594,-0.004628684570042594,-0.005213961476308691,-0.005788266649916261,-0.005213961476308691,-0.005213961476308691,-0.005785855712553243,-0.005785855712553243,-0.0034759743175391275,-0.003858844433277507,-0.0034759743175391275,-0.0034759743175391275,-0.0038572371417021625,-0.0038572371417021625,-0.004171169181046952,-0.004630613319933008,-0.004171169181046952,-0.004171169181046952,-0.004628684570042594,-0.004628684570042594,-0.005213961476308691,-0.005788266649916261,-0.005213961476308691,-0.005213961476308691,-0.005785855712553243,-0.005785855712553243
2011-01-21,-0.0025550057581603595,-0.0028277007042307872,-0.0025550057581603595,-0.0025550057581603595,-0.0028819962505872154,-0.0028819962505872154,-0.0030660069097924307,-0.0033932408450769442,-0.0030660069097924307,-0.0030660069097924307,-0.0034583955007046582,-0.0034583955007046582,-0.0038325086372405386,-0.004241551056346181,-0.0038325086372405386,-0.0038325086372405386,-0.004322994375880823,-0.004322994375880823,-0.0025550057581603595,-0.0028277007042307872,-0.0025550057581603595,-0.0025550057581603595,-0.0028819962505872154,-0.0028819962505872154,-0.0030660069097924307,-0.0033932408450769442,-0.0030660069097924307,-0.0030660069097924307,-0.0034583955007046582,-0.0034583955007046582,-0.0038325086372405386,-0.004241551056346181,-0.0038325086372405386,-0.0038325086372405386,-0.004322994375880823,-0.004322994375880823
2011-01-24,0.0025320956730736236,0.0028263756579026945,0.0025320956730736236,0.0025320956730736236,0.00289579160503749,0.00289579160503749,0.003038514807688348,0.0033916507894832327,0.003038514807688348,0.003038514807688348,0.0034749499260449883,0.0034749499260449883,0.0037981435096104354,0.0042395634868540415,0.0037981435096104354,0.0037981435096104354,0.004343687407556235,0.004343687407556235,0.0025320956730736236,0.0028263756579026945,0.0025320956730736236,0.0025320956730736236,0.00289579160503749,0.00289579160503749,0.003038514807688348,0.0033916507894832327,0.003038514807688348,0.003038514807688348,0.0034749499260449883,0.0034749499260449883,0.0037981435096104354,0.0042395634868540415,0.0037981435096104354,0.0037981435096104354,0.004343687407556235,0.004343687407556235
2011-01-26,-0.00516481829733463,-0.005832570096411531,-0.00516481829733463,-0.00516481829733463,-0.005975896489227366,-0.005975896489227366,-0.006197781956801555,-0.006999084115693837,-0.006197781956801555,-0.006197781956801555,-0.007171075787072838,-0.007171075787072838,-0.007747227446001944,-0.008748855144617297,-0.007747227446001944,-0.007747227446001944,-0.008963844733841049,-0.008963844733841049,-0.00516481829733463,-0.005832570096411531,-0.00516481829733463,-0.00516481829733463,-0.005975896489227366,-0.005975896489227366,-0.006197781956801555,-0.006999084115693837,-0.006197781956801555,-0.006197781956801555,-0.007171075787072838,-0.007171075787072838,-0.007747227446001944,-0.008748855144617297,-0.007747227446001944,-0.007747227446001944,-0.008963844733841049,-0.008963844733841049
2011-01-27,-0.004353787542869267,-0.004973989029082667,-0.004353787542869267,-0.004353787542869267,-0.004987416522598011,-0.004987416522598011,-0.00522454505144312,-0.0059687868348991995,-0.00522454505144312,-0.00522454505144312,-0.005984899827117612,-0.005984899827117612,-0.0065306813143039015,-0.007460983543624,-0.0065306813143039015,-0.0065306813143039015,-0.007481124783897016,-0.007481124783897016,-0.004353787542869267,-0.004973989029082667,-0.004353787542869267,-0.004353787542869267,-0.004987416522598011,-0.004987416522598011,-0.00522454505144312,-0.0059687868348991995,-0.00522454505144312,-0.00522454505144312,-0.005984899827117612,-0.005984899827117612,-0.0065306813143039015,-0.007460983543624,-0.0065306813143039015,-0.0065306813143039015,-0.007481124783897016,-0.007481124783897016
2011-01-28,-0.009239553733814727,-0.010536098498328353,-0.009239553733814727,-0.009239553733814727,-0.010654091090512647,-0.010654091090512647,-0.011087464480577671,-0.012643318197994025,-0.011087464480577671,-0.011087464480577671,-0.012784909308615174,-0.012784909308615174,-0.013859330600722091,-0.015804147747492534,-0.013859330600722091,-0.013859330600722091,-0.01598113663576897,-0.01598113663576897,-0.009239553733814727,-0.010536098498328353,-0.009239553733814727,-0.009239553733814727,-0.010654091090512647,-0.010654091090512647,-0.011087464480577671,-0.012643318197994025,-0.011087464480577671,-0.011087464480577671,-0.012784909308615174,-0.012784909308615174,-0.013859330600722091,-0.015804147747492534,-0.013859330600722091,-0.013859330600722091,-0.01598113663576897,-0.01598113663576897
2011-01-31,-0.0011180926055937158,-0.00127930279907509,-0.0011180926055937158,-0.0011180926055937158,-0.0012114477926488914,-0.0012114477926488914,-0.0013417111267124587,-0.0015351633588901077,-0.0013417111267124587,-0.0013417111267124587,-0.0014537373511786696,-0.0014537373511786696,-0.0016771389083905734,-0.0019189541986126349,-0.0016771389083905734,-0.0016771389083905734,-0.001817171688973337,-0.001817171688973337,-0.0011180926055937158,-0.00127930279907509,-0.0011180926055937158,-0.0011180926055937158,-0.0012114477926488914,-0.0012114477926488914,-0.0013417111267124587,-0.0015351633588901077,-0.0013417111267124587,-0.0013417111267124587,-0.0014537373511786696,-0.0014537373511786696,-0.0016771389083905734,-0.0019189541986126349,-0.0016771389083905734,-0.0016771389083905734,-0.001817171688973337,-0.001817171688973337
2011-02-01,0.010043555213247712,0.011081089470346165,0.010043555213247712,0.010043555213247712,0.011415771949217501,0.011415771949217501,0.012052266255897254,0.013297307364415395,0.012052266255897254,0.012052266255897254,0.013698926339061,0.013698926339061,0.015065332819871565,0.016621634205519244,0.015065332819871565,0.015065332819871565,0.017123657923826252,0.017123657923826252,0.010043555213247712,0.011081089470346165,0.010043555213247712,0.010043555213247712,0.011415771949217501,0.011415771949217501,0.012052266255897254,0.013297307364415395,0.012052266255897254,0.012052266255897254,0.013698926339061,0.013698926339061,0.015065332819871565,0.016621634205519244,0.015065332819871565,0.015065332819871565,0.017123657923826252,0.017123657923826252
2011-02-02,-0.008673878211514363,-0.009714522176824988,-0.008673878211514363,-0.008673878211514363,-0.009127524083625296,-0.009127524083625296,-0.010408653853817234,-0.011657426612189986,-0.010408653853817234,-0.010408653853817234,-0.010953028900350353,-0.010953028900350353,-0.013010817317271543,-0.014571783265237483,-0.013010817317271543,-0.013010817317271543,-0.013691286125437942,-0.013691286125437942,-0.008673878211514363,-0.009714522176824988,-0.008673878211514363,-0.008673878211514363,-0.009127524083625296,-0.009127524083625296,-0.010408653853817234,-0.011657426612189986,-0.010408653853817234,-0.010408653853817234,-0.010953028900350353,-0.010953028900350353,-0.013010817317271543,-0.014571783265237483,-0.013010817317271543,-0.013010817317271543,-0.013691286125437942,-0.013691286125437942
2011-02-03,5.443178101168515e-4,5.860457765687394e-4,5.443178101168515e-4,5.443178101168515e-4,5.669789786853754e-4,5.669789786853754e-4,6.531813721402218e-4,7.032549318824874e-4,6.531813721402218e-4,6.531813721402218e-4,6.803747744224504e-4,6.803747744224504e-4,8.164767151752773e-4,8.790686648531092e-4,8.164767151752773e-4,8.164767151752773e-4,8.504684680280631e-4,8.504684680280631e-4,5.443178101168515e-4,5.860457765687394e-4,5.443178101168515e-4,5.443178101168515e-4,5.669789786853754e-4,5.669789786853754e-4,6.531813721402218e-4,7.032549318824874e-4,6.531813721402218e-4,6.531813721402218e-4,6.803747744224504e-4,6.803747744224504e-4,8.164767151752773e-4,8.790686648531092e-4,8.164767151752773e-4,8.164767151752773e-4,8.504684680280631e-4,8.504684680280631e-4
2011-02-04,-0.010200678593277042,-0.01075933646559962,-0.010200678593277042,-0.010200678593277042,-0.011094543686632012,-0.011094543686632012,-0.01224081431193245,-0.012911203758719543,-0.01224081431193245,-0.01224081431193245,-0.013313452423958413,-0.013313452423958413,-0.015301017889915563,-0.01613900469839943,-0.015301017889915563,-0.015301017889915563,-0.016641815529948017,-0.016641815529948017,-0.010200678593277042,-0.01075933646559962,-0.010200678593277042,-0.010200678593277042,-0.011094543686632012,-0.011094543686632012,-0.01224081431193245,-0.012911203758719543,-0.01224081431193245,-0.01224081431193245,-0.013313452423958413,-0.013313452423958413,-0.015301017889915563,-0.01613900469839943,-0.015301017889915563,-0.015301017889915563,-0.016641815529948017,-0.016641815529948017
2011-02-07,0.0010460595602146468,0.0011206538770504018,0.0010460595602146468,0.0010460595602146468,0.0010539960234024915,0.0010539960234024915,0.001255271472257576,0.0013447846524604823,0.001255271472257576,0.001255271472257576,0.0012647952280829898,0.0012647952280829898,0.0015690893403219701,0.001680980815575603,0.0015690893403219701,0.0015690893403219701,0.0015809940351037375,0.0015809940351037375,0.0010460595602146468,0.0011206538770504018,0.0010460595602146468,0.0010460595602146468,0.0010539960234024915,0.0010539960234024915,0.001255271472257576,0.0013447846524604823,0.001255271472257576,0.001255271472257576,0.0012647952280829898,0.0012647952280829898,0.0015690893403219701,0.001680980815575603,0.0015690893403219701,0.0015690893403219701,0.0015809940351037375,0.0015809940351037375
2011-02-08,0.0011526180943731282,0.0011917335959862622,0.0011526180943731282,0.0011526180943731282,0.0012280851465687646,0.0012280851465687646,0.0013831417132477537,0.0014300803151835147,0.0013831417132477537,0.0013831417132477537,0.0014737021758825172,0.0014737021758825172,0.0017289271415596927,0.0017876003939793935,0.0017289271415596927,0.0017289271415596927,0.0018421277198531468,0.0018421277198531468,0.0011526180943731282,0.0011917335959862622,0.0011526180943731282,0.0011526180943731282,0.0012280851465687646,0.0012280851465687646,0.0013831417132477537,0.0014300803151835147,0.0013831417132477537,0.0013831417132477537,0.0014737021758825172,0.0014737021758825172,0.0017289271415596927,0.0017876003939793935,0.0017289271415596927,0.0017289271415596927,0.0018421277198531468,0.0018421277198531468
2011-02-09,-0.01036373829180699,-0.010879795760846205,-0.01036373829180699,-0.01036373829180699,-0.011208101224135935,-0.011208101224135935,-0.012436485950168386,-0.013055754913015444,-0.012436485950168386,-0.012436485950168386,-0.01344972146896312,-0.01344972146896312,-0.015545607437710484,-0.016319693641269308,-0.015545607437710484,-0.015545607437710484,-0.016812151836203902,-0.016812151836203902,-0.01036373829180699,-0.010879795760846205,-0.01036373829180699,-0.01036373829180699,-0.011208101224135935,-0.011208101224135935,-0.012436485950168386,-0.013055754913015444,-0.012436485950168386,-0.012436485950168386,-0.01344972146896312,-0.01344972146896312,-0.015545607437710484,-0.016319693641269308,-0.015545607437710484,-0.015545607437710484,-0.016812151836203902,-0.016812151836203902
2011-02-10,0.003636837405852563,0.0038757542944189136,0.003636837405852563,0.003636837405852563,0.0036388308177247356,0.0036388308177247356,0.004364204887023076,0.0046509051533026955,0.004364204887023076,0.004364204887023076,0.004366596981269682,0.004366596981269682,0.005455256108778845,0.00581363144162837,0.005455256108778845,0.005455256108778845,0.005458246226587104,0.005458246226587104,0.003636837405852563,0.0038757542944189136,0.003636837405852563,0.003636837405852563,0.0036388308177247356,0.0036388308177247356,0.004364204887023076,0.0046509051533026955,0.004364204887023076,0.004364204887023076,0.004366596981269682,0.004366596981269682,0.005455256108778845,0.00581363144162837,0.005455256108778845,0.005455256108778845,0.005458246226587104,0.005458246226587104
2011-02-11,0.0072984091339744275,0.007502712020325399,0.0072984091339744275,0.0072984091339744275,0.007657979777304161,0.007657979777304161,0.008758090960769311,0.009003254424390478,0.008758090960769311,0.008758090960769311,0.009189575732764993,0.009189575732764993,0.010947613700961641,0.0112540680304881,0.010947613700961641,0.010947613700961641,0.011486969665956241,0.011486969665956241,0.0072984091339744275,0.007502712020325399,0.0072984091339744275,0.0072984091339744275,0.007657979777304161,0.007657979777304161,0.008758090960769311,0.009003254424390478,0.008758090960769311,0.008758090960769311,0.009189575732764993,0.009189575732764993,0.010947613700961641,0.0112540680304881,0.010947613700961641,0.010947613700961641,0.011486969665956241,0.011486969665956241
2011-02-14,0.0062961793930789225,0.006537962795486757,0.0062961793930789225,0.0062961793930789225,0.0064507551741873415,0.0064507551741873415,0.007555415271694706,0.007845555354584107,0.007555415271694706,0.007555415271694706,0.00774090620902481,0.00774090620902481,0.009444269089618382,0.009806944193230135,0.009444269089618382,0.009444269089618382,0.009676132761281013,0.009676132761281013,0.0062961793930789225,0.006537962795486757,0.0062961793930789225,0.0062961793930789225,0.0064507551741873415,0.0064507551741873415,0.007555415271694706,0.007845555354584107,0.007555415271694706,0.007555415271694706,0.00774090620902481,0.00774090620902481,0.009444269089618382,0.009806944193230135,0.009444269089618382,0.009444269089618382,0.009676132761281013,0.009676132761281013
2011-02-15,-0.00174541454689654,-0.0017975802139114244,-0.00174541454689654,-0.00174541454689654,-0.0017957518226406207,-0.0017957518226406207,-0.0020944974562758477,-0.002157096256693709,-0.0020944974562758477,-0.0020944974562758477,-0.0021549021871687447,-0.0021549021871687447,-0.0026181218203448105,-0.0026963703208671367,-0.0026181218203448105,-0.0026181218203448105,-0.0026936277339609307,-0.0026936277339609307,-0.00174541454689654,-0.0017975802139114244,-0.00174541454689654,-0.00174541454689654,-0.0017957518226406207,-0.0017957518226406207,-0.0020944974562758477,-0.002157096256693709,-0.0020944974562758477,-0.0020944974562758477,-0.0021549021871687447,-0.0021549021871687447,-0.0026181218203448105,-0.0026963703208671367,-0.0026181218203448105,-0.0026181218203448105,-0.0026936277339609307,-0.0026936277339609307
2011-02-16,0.006607421946639265,0.0067954097431443495,0.006607421946639265,0.006607421946639265,0.006990751226917491,0.006990751226917491,0.007928906335967116,0.008154491691773218,0.007928906335967116,0.007928906335967116,0.008388901472300989,0.008388901472300989,0.009911132919958899,0.010193114614716522,0.009911132919958899,0.009911132919958899,0.010486126840376236,0.010486126840376236,0.006607421946639265,0.0067954097431443495,0.006607421946639265,0.006607421946639265,0.006990751226917491,0.006990751226917491,0.007928906335967116,0.008154491691773218,0.007928906335967116,0.007928906335967116,0.008388901472300989,0.008388901472300989,0.009911132919958899,0.010193114614716522,0.009911132919958899,0.009911132919958899,0.010486126840376236,0.010486126840376236
2011-02-17,0.0022231287605474145,0.0023193147775190963,0.0022231287605474145,0.0022231287605474145,0.002304608869737322,0.002304608869737322,0.002667754512656897,0.0027831777330229153,0.002667754512656897,0.002667754512656897,0.0027655306436847864,0.0027655306436847864,0.003334693140821122,0.0034789721662786444,0.003334693140821122,0.003334693140821122,0.0034569133046059835,0.0034569133046059835,0.0022231287605474145,0.0023193147775190963,0.0022231287605474145,0.0022231287605474145,0.002304608869737322,0.002304608869737322,0.002667754512656897,0.0027831777330229153,0.002667754512656897,0.002667754512656897,0.0027655306436847864,0.0027655306436847864,0.003334693140821122,0.0034789721662786444,0.003334693140821122,0.003334693140821122,0.0034569133046059835,0.0034569133046059835
2011-02-18,0.004149129725727937,0.004308601880048838,0.004149129725727937,0.004149129725727937,0.0044252139833405755,0.0044252139833405755,0.0049789556708735245,0.0051703222560586055,0.0049789556708735245,0.0049789556708735245,0.005310256780008691,0.005310256780008691,0.006223694588591905,0.006462902820073258,0.006223694588591905,0.006223694588591905,0.006637820975010864,0.006637820975010864,0.004149129725727937,0.004308601880048838,0.004149129725727937,0.004149129725727937,0.0044252139833405755,0.0044252139833405755,0.0049789556708735245,0.0051703222560586055,0.0049789556708735245,0.0049789556708735245,0.005310256780008691,0.005310256780008691,0.006223694588591905,0.006462902820073258,0.006223694588591905,0.006223694588591905,0.006637820975010864,0.006637820975010864
2011-02-21,-0.00638358058897943,-0.006718237404614979,-0.00638358058897943,-0.00638358058897943,-0.006823670408679045,-0.006823670408679045,-0.007660296706775316,-0.008061884885537975,-0.007660296706775316,-0.007660296706775316,-0.008188404490414853,-0.008188404490414853,-0.009575370883469145,-0.010077356106922468,-0.009575370883469145,-0.009575370883469145,-0.010235505613018567,-0.010235505613018567,-0.00638358058897943,-0.006718237404614979,-0.00638358058897943,-0.00638358058897943,-0.006823670408679045,-0.006823670408679045,-0.007660296706775316,-0.008061884885537975,-0.007660296706775316,-0.007660296706775316,-0.008188404490414853,-0.008188404490414853,-0.009575370883469145,-0.010077356106922468,-0.009575370883469145,-0.009575370883469145,-0.010235505613018567,-0.010235505613018567
2011-02-22,-0.006048565697790204,-0.006411159868278106,-0.006048565697790204,-0.006048565697790204,-0.00637490603229022,-0.00637490603229022,-0.0072582788373482445,-0.007693391841933726,-0.0072582788373482445,-0.0072582788373482445,-0.007649887238748262,-0.007649887238748262,-0.009072848546685306,-0.00961673980241716,-0.009072848546685306,-0.009072848546685306,-0.009562359048435328,-0.009562359048435328,-0.006048565697790204,-0.006411159868278106,-0.006048565697790204,-0.006048565697790204,-0.00637490603229022,-0.00637490603229022,-0.0072582788373482445,-0.007693391841933726,-0.0072582788373482445,-0.0072582788373482445,-0.007649887238748262,-0.007649887238748262,-0.009072848546685306,-0.00961673980241716,-0.009072848546685306,-0.009072848546685306,-0.009562359048435328,-0.009562359048435328
2011-02-23,0.003688394285357995,0.0038908514541858056,0.003688394285357995,0.003688394285357995,0.0038864441866055606,0.0038864441866055606,0.004426073142429593,0.004669021745022966,0.004426073142429593,0.004426073142429593,0.004663733023926673,0.004663733023926673,0.005532591428036992,0.005836277181278708,0.005532591428036992,0.005532591428036992,0.005829666279908341,0.005829666279908341,0.003688394285357995,0.0038908514541858056,0.003688394285357995,0.003688394285357995,0.0038864441866055606,0.0038864441866055606,0.004426073142429593,0.004669021745022966,0.004426073142429593,0.004426073142429593,0.004663733023926673,0.004663733023926673,0.005532591428036992,0.005836277181278708,0.005532591428036992,0.005532591428036992,0.005829666279908341,0.005829666279908341
