data,ret_bh
2011-09-02,-0.028287042412012964
2011-09-05,-0.02443846492473356
2011-09-06,0.029471328921335083
2011-09-08,0.018071249727326544
2011-09-09,-0.03163449918255534
2011-09-12,0.0036297780123057954
2011-09-13,-0.01030740872853797
2011-09-14,0.0142517592877911
2011-09-15,0.0025221258976582117
2011-09-16,0.014375547441602965
2011-09-19,-0.0012400300066988112
2011-09-20,-0.01383473890062159
2011-09-21,-0.010431619285518168
2011-09-23,-0.043075225593720345
2011-09-26,0.007217421508168176
2011-09-27,0.0022629219186194316
2011-09-28,-0.011476963176653032
2011-09-29,0.004187236432667163
2011-09-30,-0.02198635110529701
2011-10-03,-0.031007723283626443
2011-10-04,0.0019999694824219816
2011-10-05,0
2011-10-06,0.027944143084197348
2011-10-07,-0.021165051506561006
2011-10-10,0.04741121596672904
2011-10-11,0.0054924416613209015
2011-10-13,0.017140701540716563
2011-10-14,0.007407435664424256
2011-10-17,-0.02352945878843815
2011-10-18,0.024096434859411042
2011-10-19,-0.0022059327797067096
2011-10-20,-0.020449532706602214
2011-10-21,0.026894872191494557
2011-10-24,0.02564105430410346
2011-10-25,-0.011607170104980469
2011-10-26,0.020596264422278354
2011-10-27,0.028500562007736763
2011-10-28,0.007745280116313369
2011-10-31,-0.016737823313514477
2011-11-01,-0.018933475045439074
2011-11-03,0.014518408312149678
2011-11-04,0.012216418364046078
2011-11-07,0.006896578032394851
2011-11-08,-0.0051370384232759525
2011-11-09,-0.022719444569558322
2011-11-10,-0.0014089119069616851
2011-11-11,0.016931200556528747
2011-11-14,-0.004509162716289428
2011-11-16,0.0048780273842090605
2011-11-17,-0.026525637503500232
2011-11-18,-0.0026714429528513772
2011-11-21,-0.00714288439069477
2011-11-22,-0.008992806002192988
2011-11-23,-0.014337515838609649
2011-11-24,0.002946047567047083
2011-11-25,-0.0040389428267445515
2011-11-28,0.016036846670686833
2011-11-29,-0.008526803612363354
2011-11-30,0.027996317229238565
2011-12-01,0.021893904157259447
2011-12-02,-0.006619074536234559
2011-12-05,0.020164852717766246
2011-12-06,0.009453407256369895
2011-12-07,-0.017197315331270335
2011-12-08,-0.0207900335682778
2011-12-09,0.015746627431709292
2011-12-12,-0.01550251510214129
2011-12-13,0.0017692581972963417
2011-12-14,-0.015365576621281685
2011-12-15,-0.003587457631200941
2011-12-16,-0.0018001525741584423
2011-12-19,-0.017132565371836717
2011-12-20,0.032293547184095495
2011-12-21,-0.007820807675719021
2011-12-22,0.012182019148933021
2011-12-23,0.004424778761061843
2011-12-26,0.002643198693901505
2011-12-27,0.004217888529587821
2011-12-28,-0.026076266707826812
2011-12-29,0.00592988332990374
2012-01-02,0.01875668534559982
2012-01-03,0.02402249300204029
2012-01-04,0
2012-01-05,-0.013527412583666965
2012-01-06,0.0024301230370631366
2012-01-09,0.008658008658008587
2012-01-10,0.011158824478607832
2012-01-11,0.005093365522728099
2012-01-12,-0.0016892278298915597
2012-01-13,-0.015228388061223619
2012-01-16,0.014261134114725849
2012-01-17,0.012197208802173343
2012-01-18,0.017573208988461042
2012-01-19,0.0021381754892522142
2012-01-20,0.007713789895766654
2012-01-23,0.0019543799495540526
2012-01-24,0.0013003578634942503
2012-01-26,0.007305207371531175
2012-01-27,-3.223280904043335e-4
2012-01-30,-0.0027405799176325463
2012-01-31,0.005011276358472427
2012-02-01,0.02171469082482136
2012-02-02,0.001102010301003764
2012-02-03,0.009749943865341226
2012-02-06,-3.114256868326226e-4
2012-02-07,0.01183976441704715
2012-02-08,-0.0026173699296827557
2012-02-09,-0.004013617491971377
2012-02-10,-0.02278359396293972
2012-02-13,0.02569387710527571
2012-02-14,-0.01020559844443869
2012-02-15,0.005780270345875804
2012-02-16,0.009785723977784988
2012-02-17,0.0016920567103051454
2012-02-23,-0.003992661628751448
2012-02-24,4.625158651645478e-4
2012-02-27,-0.009862835501128542
2012-02-28,0.011673151750972721
2012-02-29,-0.004000032865084102
2012-03-01,0.015446401498255602
2012-03-02,0.015363586386532235
2012-03-05,-0.011985064445809934
2012-03-06,-0.02926460037125478
2012-03-07,0.01702599225929835
2012-03-08,0.011672586839288623
2012-03-09,-0.0034917769446355384
2012-03-12,-0.0038086532956218555
2012-03-13,0.029209415506000758
2012-03-14,-0.002971836085696844
2012-03-15,-0.00715343872510199
2012-03-16,1.5002261218688417e-4
2012-03-19,3.0022922535710705e-4
2012-03-20,-0.0075018752971199865
2012-03-21,-0.004686397291570721
2012-03-22,-0.015036420395421413
2012-03-23,6.168221506328564e-4
2012-03-26,0.013715509292953065
2012-03-27,-0.013225830546249817
2012-03-28,-0.011708551738599193
2012-03-29,-0.0038971160413635575
2012-03-30,-0.005633812234038249
2012-04-02,0.011961002915956032
2012-04-03,-0.013685922877859635
2012-04-04,-0.012141227771959251
2012-04-05,7.980723997251804e-4
2012-04-09,-0.011483272917736542
2012-04-10,-0.018715712423031383
2012-04-11,-0.008056525258602232
2012-04-12,0.02768105616210481
2012-04-13,-0.015322592950636316
2012-04-16,-3.2760782987084625e-4
2012-04-17,0.012452927272354586
2012-04-18,0.0033985933219153885
2012-04-19,-0.005483873428836938
2012-04-20,-0.0011352529191930305
2012-04-23,-0.0159116665011918
2012-04-24,0.0074245299192852166
2012-04-25,-0.001965324989896322
2012-04-26,0.004922925147988533
2012-04-27,-0.007021559330344984
2012-04-30,0.0014800222094291104
2012-05-02,0.009852191446434233
2012-05-03,-0.004227614984279704
2012-05-04,-0.02122800483552112
2012-05-07,0.006673365616339355
2012-05-08,-0.015744129276385355
2012-05-09,-0.008250511345432643
2012-05-10,-0.002037398021616399
2012-05-11,-0.003912887836216461
2012-05-14,-0.03245085800067771
2012-05-15,-0.021359273902528786
2012-05-16,-0.00577200041036896
2012-05-17,-0.03211176509547786
2012-05-18,0.005435818628336309
2012-05-21,0.038217734160827854
2012-05-22,-0.027114353721837015
2012-05-23,-0.005352545476077442
2012-05-24,-0.010762628000118957
2012-05-25,0.007315688981464508
2012-05-28,0.013407772733268875
2012-05-29,-0.010106564784384764
2012-05-30,-0.016149971210967062
2012-05-31,0.011320725926813102
2012-06-01,-0.01865671694902782
2012-06-04,-1.9008216394000854e-4
2012-06-05,-0.016543048666295856
2012-06-06,0.03035575517727862
2012-06-08,0.006755500172015649
2012-06-11,-0.006896602722435197
2012-06-12,0.020270305101327102
2012-06-13,0.009013941469239395
2012-06-14,-0.004557885268090867
2012-06-15,0.012637407704934045
2012-06-18,0.002532092373489503
2012-06-19,0.017499570906777562
2012-06-20,-7.092360717222412e-4
2012-06-21,-0.029276109084637847
2012-06-22,-0.0020106125423566823
2012-06-25,-0.029120882729355868
2012-06-26,-1.8861199490249891e-4
2012-06-27,-0.013584928692511822
2012-06-28,-0.00669469170415693
2012-06-29,0.0286924293281976
2012-07-02,0.008236661484238628
2012-07-03,0.021165974317299607
2012-07-04,0.003636377507989952
2012-07-05,0.006521750097388868
2012-07-06,-0.017458624851104276
2012-07-10,-0.0337058096252939
2012-07-11,-0.0028436308223489526
2012-07-12,-9.505558652277424e-4
2012-07-13,0.019029495994640433
2012-07-16,-0.0168066801868183
2012-07-17,0.007597297238159273
2012-07-18,0.012064079148965012
2012-07-19,0.013224118408092567
2012-07-20,-0.022610355191781784
2012-07-23,-0.017491000987502225
2012-07-24,-0.007465604743777443
2012-07-25,-0.0030858216416721485
2012-07-26,0.027664932156467037
2012-07-27,0.047628061838599356
2012-07-30,0.014375547441602965
2012-07-31,-0.023915009221836203
2012-08-01,0.0068965713001554185
2012-08-02,-0.015861591120693852
2012-08-03,0.0324175917074907
2012-08-06,0.017739932924397683
2012-08-07,-0.012550068318124108
2012-08-08,0.023300964859130913
2012-08-09,-0.002415031683636326
2012-08-10,0.008127224470421357
2012-08-13,-0.004116601490741889
2012-08-14,-0.016190189789397347
2012-08-15,0.002100888459839245
2012-08-16,0.019391976993457405
2012-08-17,-0.0030848382156447585
2012-08-20,0.002234847381938465
2012-08-21,-0.005145784579527746
2012-08-22,0.007758633843783613
2012-08-23,-0.0160821630305652
2012-08-24,-0.0015649479258320609
2012-08-27,-0.00417969124734896
2012-08-28,0.003847520453462039
2012-08-29,-0.019163802431650168
2012-08-30,-0.002309077617707267
2012-08-31,-3.560022025683729e-4
2012-09-03,0.0014247197539354328
2012-09-04,-0.017428410994387744
2012-09-05,0.011040735028987614
2012-09-06,0.025778707679464885
2012-09-10,5.236054867996387e-4
2012-09-11,0.018140538419915586
2012-09-12,0.010279292441285337
2012-09-13,0.03188057002715383
2012-09-14,0.005258828313041253
2012-09-17,-0.007356497657550087
2012-09-18,0
2012-09-19,-0.0039525967332320056
2012-09-20,0.002810879380444664
2012-09-21,-0.004286927117710393
2012-09-24,0.006458012809903879
2012-09-25,-0.022704792384563688
2012-09-26,0
2012-09-27,-0.006397324214708622
2012-09-28,-0.0147407476302438
2012-10-01,0.006018890196680893
2012-10-02,-0.005982879899505855
2012-10-03,-0.010318181824145567
2012-10-04,-0.005212845196136073
2012-10-05,0.0038428160821506463
2012-10-08,0.013398302443158538
2012-10-09,-0.00412090782194352
2012-10-10,-0.011551692568022576
2012-10-11,0.016047412167479846
2012-10-15,0.005321911987828498
2012-10-16,0.0017076241765032751
2012-10-17,0.012615098540601943
2012-10-18,-0.01111110825686712
2012-10-19,-0.0160027649735468
2012-10-22,-8.650387148878558e-4
2012-10-23,-0.02164502164502169
2012-10-24,-0.00637169221861178
2012-10-25,0.01015318313183533
2012-10-26,-0.0074060690482413705
2012-10-29,-0.002664798782007649
2012-10-30,0.00872820954389164
2012-10-31,-0.010418508590141706
2012-11-01,0.024803700337972412
2012-11-05,-0.0057461575709750745
2012-11-06,0.020840673786455266
2012-11-07,-0.015954714197440434
2012-11-08,-0.016213394269175563
2012-11-09,-0.001949328544332385
2012-11-12,-0.005504285777180207
2012-11-13,0.007498696593981169
2012-11-14,-0.024986706358085642
2012-11-16,-0.016175924795414187
2012-11-19,0.02087561853169051
2012-11-21,-0.002533467135374168
2012-11-22,0.0034470690328032294
2012-11-23,0.021334302583214226
2012-11-26,-0.01486989073516154
2012-11-27,-0.009883253129868153
2012-11-28,0.007259556024611813
2012-11-29,0.0162162437095299
2012-11-30,0.0017730225428311819
2012-12-03,0.010796470979673733
2012-12-04,-0.011556642275582063
2012-12-05,0.0026571781958260043
2012-12-06,0.003003568696566372
2012-12-07,0.010392815709537429
2012-12-10,0.010808907344622254
2012-12-11,0.0053466949937657215
2012-12-12,1.7152721523694403e-4
2012-12-13,-0.0034305448637521607
2012-12-14,0.006024135938217823
2012-12-17,-1.7112294439547426e-4
2012-12-18,0.01471595877071974
2012-12-19,0.006239442439208709
2012-12-20,0.00837942040125994
2012-12-21,-0.007478759546887259
2012-12-26,-1.674838584396765e-4
2012-12-27,-0.0026796156400162863
2012-12-28,0.0023509553558702656
2013-01-02,0.026470126778453285
2013-01-03,0.01060874337074158
2013-01-04,-0.009689898124415786
2013-01-07,-0.009295494091014045
2013-01-08,-0.013827163005561971
2013-01-09,0.005675181997226719
2013-01-10,0.0039834303479966415
2013-01-11,-0.003141055317144814
2013-01-14,0.007462699313980803
2013-01-15,-0.0037860006952481484
2013-01-16,3.3047682769971054e-4
2013-01-17,0.00776341920875856
2013-01-18,-0.0036059238167232
2013-01-21,-6.580180115958179e-4
2013-01-22,-0.003292193628632978
2013-01-23,0.004294007258571986
2013-01-24,-0.014800222094291993
2013-01-28,-0.01702554599168027
2013-01-29,0.007471598674928748
2013-01-30,-0.02106859870929112
2013-01-31,0.010502699318582609
2013-02-01,0.006304357731125476
2013-02-04,-0.011175073350245146
2013-02-05,-0.004109617674589394
2013-02-06,-0.0063617423118206284
2013-02-07,-0.010382458544954787
2013-02-08,3.4971950068096724e-4
2013-02-13,0.0010487917191261964
2013-02-14,-0.0050637491393284995
2013-02-15,-0.004913983530121402
2013-02-18,-0.004409171016509172
2013-02-19,-0.006200217610061398
2013-02-20,-0.022816378148162286
2013-02-21,1.8245414604423082e-4
2013-02-22,0.010942886268175744
2013-02-25,-0.002525697075187683
2013-02-26,0.009585797983736821
2013-02-27,0.0055535896629494985
2013-02-28,1.7812794126026432e-4
2013-03-01,-0.006412551020047563
2013-03-04,-0.008605226832928525
2013-03-05,-0.007233231766729853
2013-03-06,0.031876137547556915
2013-03-07,0.01641659806047735
2013-03-08,-0.007467875851019268
2013-03-11,0.006649120617186588
2013-03-12,-0.00886491104388365
2013-03-13,-0.01543319994827208
2013-03-14,-0.001603137755011863
2013-03-15,-0.0074932769788087494
2013-03-18,0.0023368191788959436
2013-03-19,-0.010939684612915945
2013-03-20,-0.005258402674590323
2013-03-21,-0.0072913146450718225
2013-03-22,-0.0036724341957705686
2013-03-25,-0.009030554348083641
2013-03-26,0.01487817054584073
2013-03-27,0.006413752539461637
2013-03-28,0.003277500203515249
2013-04-01,-0.005444632402330285
2013-04-02,-0.0191605702861114
2013-04-03,0.013023270008175825
2013-04-04,-0.01744721303265906
2013-04-05,0.010841155720648255
2013-04-08,-0.002403865823106921
2013-04-09,0.014457808494280577
2013-04-10,0.005116001857094821
2013-04-11,-0.01563346340473637
2013-04-12,-0.007756269100783975
2013-04-15,-0.03312858355596382
2013-04-16,0.017709300393343286
2013-04-17,-0.019860020016518543
2013-04-18,0.004245488653005447
2013-04-19,0.013259004891813975
2013-04-22,0.008154756474658242
2013-04-23,0.009969879247896163
2013-04-24,0.0014900695306572231
2013-04-25,0.0014877815822273988
2013-04-26,-0.013927576996319302
2013-04-29,0.01224108370164445
2013-04-30,0.013023270008175825
2013-05-02,-0.007346217084925444
2013-05-03,0.0018501811328388573
2013-05-06,0.002216046694429208
2013-05-07,0.01695224177603083
2013-05-08,-0.008878381517704925
2013-05-09,-0.00822670487500865
2013-05-10,-0.0062672839186708185
2013-05-13,-0.011315166241478769
2013-05-14,0.003939945356071117
2013-05-15,0.004485174471968056
2013-05-16,-0.0014884061591570186
2013-05-17,0.006894033150836254
2013-05-20,0.009807527207953637
2013-05-21,0.009162543573322024
2013-05-22,0.005266041712991054
2013-05-23,-0.0027095651052225778
2013-05-24,0.002354665282937818
2013-05-27,1.806707897658022e-4
2013-05-28,-0.009936752524351
2013-05-29,-0.02427003713273701
2013-05-31,-0.01907612557466587
2013-06-03,0.0057197184498902764
2013-06-04,0.002085319627517679
2013-06-05,-0.021188023438377224
2013-06-06,0.0019327110722284768
2013-06-07,-0.024691334404499887
2013-06-10,-0.007318092099132922
2013-06-11,-0.029687146932429243
2013-06-12,-0.009650948939220472
2013-06-13,0.02446610649752179
2013-06-14,-0.02125074358031076
2013-06-17,-0.004342412775480975
2013-06-18,0.004153622884823793
2013-06-19,-0.028128166258003517
2013-06-20,0.007235585027520752
2013-06-21,-0.024086270024137435
2013-06-24,-0.023165181351737507
2013-06-25,0.019503570233760925
2013-06-26,0.004130404928456288
2013-06-27,0.011907405674608018
2013-06-28,-0.005134823916306486
2013-07-01,-0.002365604523689502
2013-07-02,-0.04720842111495405
2013-07-03,-0.005203609463038217
2013-07-04,0.022515302167046336
2013-07-05,-0.01267792941350554
2013-07-08,-0.004730774664566173
2013-07-10,0.0076957933508221554
2013-07-11,0.028301848800037055
2013-07-12,-0.023591045110421205
2013-07-15,0.02483222799566165
2013-07-16,0.006767027926231295
2013-07-17,0.009757172015638194
2013-07-18,0.001717883435236045
2013-07-19,-0.0023579980011477764
2013-07-22,0.025569372653621025
2013-07-23,0.0020951663477362104
2013-07-24,-0.007735787840631003
2013-07-25,0.014327861742379433
2013-07-26,0.007270508792187824
2013-07-29,-0.004743315095320666
2013-07-30,-0.01409027173909172
2013-07-31,-0.005464525561677647
2013-08-01,0.01923076613019603
2013-08-02,-0.015757792426841166
2013-08-05,0.0016852330798451387
2013-08-06,-0.023764481309066166
2013-08-07,0.003446869203377556
2013-08-08,0.03263195756366488
2013-08-09,0.017255755870787537
2013-08-12,0.009809923140048582
2013-08-13,0.004857350317910791
2013-08-14,0.00100703394811541
2013-08-15,0.005231354477706063
2013-08-16,0.012209780254802904
2013-08-19,0.002570715224436526
2013-08-20,-0.021104530152322276
2013-08-21,-0.003425387466932661
2013-08-22,0.019409605787357176
2013-08-23,0.014478448699810187
2013-08-26,-0.011339233895452439
2013-08-27,-0.02649792684742769
2013-08-28,-8.125313000059142e-4
2013-08-29,-0.0026427578175898248
2013-08-30,0.008968581622350369
2013-09-02,0.0193939208984375
2013-09-03,1.9821911240480716e-4
2013-09-04,7.924925671225491e-4
2013-09-05,0.011680858685286566
2013-09-06,0.03483371129444546
2013-09-09,0.002458344379579591
2013-09-10,-0.0030182956513529202
2013-09-11,-0.008703861830722692
2013-09-12,-0.0038175370351115623
2013-09-13,0.012262947330643703
2013-09-16,-0.0066250667553946485
2013-09-17,0.01448174814900316
2013-09-18,0.0266716401986824
2013-09-19,-0.014818905516871594
2013-09-20,-0.015784558926767334
2013-09-23,0.007735846177586936
2013-09-24,-0.0011234108493247685
2013-09-25,-0.005998120037050136
2013-09-26,-0.004902853620934011
2013-09-27,-0.004737540227995551
2013-09-30,-0.023419640737160408
2013-10-01,0.013062939305631405
2013-10-02,-9.622640096521584e-4
2013-10-03,-0.01155843721604255
2013-10-04,0.007600845433838765
2013-10-07,-0.01160545996062079
2013-10-08,0.0013698570824747236
2013-10-09,0.006253733065710643
2013-10-10,0.007962707983044659
2013-10-11,0.0026974833435915446
2013-10-14,0.0220983414863567
2013-10-15,0.010528320882674747
2013-10-16,0.013953488372093092
2013-10-17,-0.0056880985924957495
2013-10-18,-0.0036906616222649458
2013-10-21,0.015187991652744648
2013-10-22,0.008027706909042198
2013-10-23,-0.0199094746447257
2013-10-24,-0.010711021508974405
2013-10-25,-0.01344038127319025
2013-10-28,0.021759726756511055
2013-10-29,-0.017592606721100967
2013-10-30,-0.0020735270864002953
2013-10-31,-0.004533393841994693
2013-11-01,0.0017077827568303672
2013-11-04,0.007956017459014308
2013-11-05,-0.011088144385254517
2013-11-06,-0.009312008242414072
2013-11-07,-0.011126065972966948
2013-11-08,-0.010669238510194523
2013-11-11,0.00725488101734828
2013-11-12,-0.016157251968371256
2013-11-13,0.010882454038333211
2013-11-14,0.022705027284157353
2013-11-18,0.015502418627579173
2013-11-19,-0.02506599692106637
2013-11-21,-0.0057993280439835315
2013-11-22,0.004666495476286725
2013-11-25,-0.011225044259939865
2013-11-26,-0.019964776956689967
2013-11-27,0.009586569705650527
2013-11-28,0.004945598492051229
2013-11-29,0.009448810028448884
2013-12-02,-0.024180926156147864
2013-12-03,-0.0161870775074201
2013-12-04,-0.0028437820627710275
2013-12-05,0.007129730556797442
2013-12-06,0.00849518598925858
2013-12-09,8.022646417504831e-4
2013-12-10,-0.0018036102171502533
2013-12-11,-0.02007628934811112
2013-12-12,0.0024584906475833
2013-12-13,-0.003678730922810569
2013-12-16,0.007794893704927919
2013-12-17,-0.004070847925734089
2013-12-18,0.012466801687042617
2013-12-19,0.018974537935754432
2013-12-20,-0.011291594690830076
2013-12-23,0.004007228281925679
2013-12-26,-0.0013969206539933277
2013-12-27,0.0019983707492312597
2013-12-30,0.0019944613090483454
2014-01-02,-0.02308916816595752
2014-01-03,0.0036674100196267823
2014-01-06,0.011774296606119616
2014-01-07,-0.012239177537801238
2014-01-08,0.0010156253813826677
2014-01-09,-0.02313310507076083
2014-01-10,0.0037391006950133754
2014-01-13,-0.0012417502829049631
2014-01-14,0.0024865882875193535
2014-01-15,0.007854428380085432
2014-01-16,-0.004511841951985951
2014-01-17,-0.01071282340246782
2014-01-20,-0.010828830753990548
2014-01-21,-0.003157926860608562
2014-01-22,0.01752907830627115
2014-01-23,-0.020755500076088063
2014-01-24,-0.01335313827978335
2014-01-27,0.0017186215331017607
2014-01-28,0.0017155911328539108
2014-01-29,-0.009847978880084596
2014-01-30,-0.003891898490287149
2014-01-31,0.008465365579159112
2014-02-03,-0.02948770897291364
2014-02-04,0.015968090890809306
2014-02-05,-0.005893919442689466
2014-02-06,0.024813290090046625
2014-02-07,0.0072851974700554045
2014-02-10,-0.010210584117729349
2014-02-11,0.015259035413640154
2014-02-12,-0.0046570959544103285
2014-02-13,-0.004253525329484087
2014-02-14,0.004698872749617777
2014-02-17,-0.01339287958872637
2014-02-18,-0.021547080441452815
2014-02-19,0.007487340976224832
2014-02-20,0.00852457682291674
2014-02-21,0.002600757119032071
2014-02-24,-0.005404237117830335
2014-02-25,-0.010215114608815301
2014-02-26,-0.0037330254770507887
2014-02-27,0.02600838291725216
2014-02-28,-0.01009661468762546
2014-03-05,-0.014105935330949837
2014-03-06,0.009244951928768952
2014-03-07,-0.017884399609894186
2014-03-10,-0.016655563409538
2014-03-11,0.00542009225571638
2014-03-12,0.004716960519169033
2014-03-13,-0.008271829547760068
2014-03-14,-0.012624016356761247
2014-03-17,0.004566227543908896
2014-03-18,0.022045482288707285
2014-03-19,0.008894767630059475
2014-03-20,0.013445021483632136
2014-03-21,0.006524559374668337
2014-03-24,0.014693178978214982
2014-03-25,0.0019165279885546838
2014-03-26,-0.006376179424552264
2014-03-27,0.03721928723993151
2014-03-28,0.0018560558769347146
2014-03-31,0.01049811243949339
2014-04-01,-8.148485517011084e-4
2014-04-02,0.02895009185993369
2014-04-03,-0.0053497216412373705
2014-04-04,-0.0065737415545681355
2014-04-07,0.019651084083135206
2014-04-08,-0.010029465817835814
2014-04-09,-0.009137844320189381
2014-04-10,-4.00971478255574e-4
2014-04-11,0.013036456141693131
2014-04-14,-0.004157574568422251
2014-04-15,-0.024254421958459504
2014-04-16,0.01609610984835408
2014-04-17,0.01784638878504996
2014-04-22,-0.002166997621976585
2014-04-23,-0.008687116054309274
2014-04-24,5.975422135273689e-4
2014-04-25,-0.00477710331306902
2014-04-28,9.999847412109908e-4
2014-04-29,0.00939063392342887
2014-04-30,-0.004552643312594862
2014-05-02,0.025651240645117035
2014-05-05,0.009112008323405751
2014-05-06,0.005763674187471368
2014-05-07,0.006112697309483384
2014-05-08,-0.012910509096608402
2014-05-09,-0.005385700806970983
2014-05-12,0.016051089649002037
2014-05-13,9.516413435344262e-4
2014-05-14,0.0064651103175774605
2014-05-15,-0.007746076800457136
2014-05-16,0.0024752678404826867
2014-05-19,-0.01215580599805155
2014-05-20,-0.0176888713446548
2014-05-21,-0.005284800488496333
2014-05-22,0.014167674636496486
