serie,ann_ret,ann_vol,sharpe,sortino,mdd,calmar,n,grupo
ret_gjr_norm_15a_cap1_c25,0.023823274732055255,0.14859360662037752,-0.3879666262452408,0.2533942217412679,-0.45854182308238023,0.051954420584608786,3614,VT_sync_c/ct
ret_egarch_norm_15a_cap15,0.02070041139561707,0.15300974780950735,-0.3923066527334997,0.19872549590030986,-0.43566987372210275,0.04751398396856119,3614,VT_sync_s/ct
ret_egarch_norm_15a_cap15_c00,0.02070041139561707,0.15300974780950735,-0.3923066527334997,0.19872549590030986,-0.43566987372210275,0.04751398396856119,3614,VT_sync_c/ct
ret_egarch_norm_15a_cap1_c10,0.021123838027455877,0.15196161450801324,-0.3933276475603844,0.2026245965233525,-0.431690536840148,0.04893282623723087,3614,VT_OOS_c/ct
ret_egarch_std_15a_cap15_c10,0.01873350713763111,0.156080957040107,-0.39392552576481715,0.1799255922962107,-0.46222004784301496,0.04052941283064732,3614,VT_OOS_c/ct
ret_egarch_norm_15a_cap1,0.021307920084665977,0.15121619072409814,-0.394828279499139,0.20624761473214123,-0.43566987372210275,0.04890840833823063,3614,VT_sync_s/ct
ret_egarch_norm_15a_cap1_c00,0.021307920084665977,0.15121619072409814,-0.394828279499139,0.20624761473214123,-0.43566987372210275,0.04890840833823063,3614,VT_sync_c/ct
ret_egarch_norm_15a_cap15_c10,0.019825052230797224,0.1537394266470107,-0.3952896671428268,0.18858586222195395,-0.431690536840148,0.04592422242079006,3614,VT_OOS_c/ct
ret_15a_cap15,0.02258392327630676,0.14862729174764513,-0.39595049180825004,0.22672504032878757,-0.4329411347329908,0.05216395824858504,3614,VT_sync_s/ct
ret_15a_cap15_c00,0.02258392327630676,0.14862729174764513,-0.39595049180825004,0.22672504032878757,-0.4329411347329908,0.05216395824858504,3614,VT_sync_c/ct
ret_egarch_std_15a_cap1_c10,0.02011751910202042,0.1530092297892596,-0.39605596487153705,0.195970026322568,-0.460808483524372,0.04365700680715964,3614,VT_OOS_c/ct
ret_egarch_std_15a_cap1_c25,0.02535306612316912,0.142865372428948,-0.39892368924842136,0.28849900169997705,-0.4566968216471293,0.05551399729853689,3614,VT_sync_c/ct
ret_15a_cap1,0.023059653492325305,0.14688136029112647,-0.39924500980060096,0.23346876147265713,-0.4329411347329908,0.05326279173390849,3614,VT_sync_s/ct
ret_15a_cap1_c00,0.023059653492325305,0.14688136029112647,-0.39924500980060096,0.23346876147265713,-0.4329411347329908,0.05326279173390849,3614,VT_sync_c/ct
ret_15a_cap1_c10,0.022470597451618612,0.14739996768542896,-0.4012218746548347,0.22582755957961984,-0.429588080722077,0.052307311259308466,3614,VT_OOS_c/ct
ret_15a_cap15_c10,0.021157505754738626,0.14913149068476195,-0.40345893645248937,0.21080283002564554,-0.429588080722077,0.04925068153468281,3614,VT_OOS_c/ct
ret_egarch_norm_15a_cap15_c10,0.017765349401696717,0.15300334029670729,-0.4111492613626378,0.17032229144876906,-0.44287575471607177,0.04011361925442522,3614,VT_sync_c/ct
ret_egarch_norm_15a_cap1_c10,0.01878179496470289,0.15120932081771918,-0.4112301939582848,0.18155721989094675,-0.44287575471607177,0.042408722457032956,3614,VT_sync_c/ct
ret_gjr_norm_15a_cap15_c25,0.01898388771645454,0.15058342419869855,-0.41232283625054394,0.2005164224083264,-0.46113194155260306,0.04116801723284869,3614,VT_sync_c/ct
ret_egarch_norm_15a_cap1_c25,0.01733812987458272,0.151948003701861,-0.4178192074940038,0.1662530816250526,-0.4425393031882475,0.039178734520688256,3614,VT_OOS_c/ct
ret_15a_cap15_c10,0.018768002331299938,0.14862106882968495,-0.4211266636062051,0.18812796880911484,-0.4423158600992093,0.04243122172261778,3614,VT_sync_c/ct
ret_15a_cap1_c10,0.019733171655909265,0.14687336816600535,-0.42144752381244543,0.1994828167734026,-0.4423158600992093,0.04461330337890938,3614,VT_sync_c/ct
ret_egarch_norm_15a_cap15_c25,0.015429797262715317,0.15372677295509785,-0.42342834677498253,0.14672976143857633,-0.4425393031882475,0.03486650146450785,3614,VT_OOS_c/ct
ret_gjr_norm_15a_cap1_c25,0.013226178865184401,0.157234072833321,-0.4243161037742767,0.12338220724275138,-0.4784781401819821,0.02764217997535691,3614,VT_OOS_c/ct
ret_egarch_std_15a_cap15_c25,0.020274094852589686,0.14477085451345365,-0.426074000872089,0.22898538041170705,-0.4592958628348849,0.04414168838241451,3614,VT_sync_c/ct
ret_gjr_norm_15a_cap15_c25,0.010107529608214927,0.1603016636662609,-0.4323919107810514,0.093031527890133775,-0.48058739761337255,0.021031616014921654,3614,VT_OOS_c/ct
ret_15a_cap1_c25,0.017488217216492963,0.1473846398260224,-0.43441902944428556,0.17568876548439707,-0.44367319632206226,0.03941688919111145,3614,VT_OOS_c/ct
ret_egarch_norm_15a_cap1_c25,0.015004152740889065,0.15119979320883128,-0.43583362544954135,0.14501084866361055,-0.4535127823934766,0.03308429954653663,3614,VT_sync_c/ct
ret_egarch_norm_15a_cap15_c25,0.013378380362927933,0.15299457548432466,-0.43941366150573014,0.12824309477389578,-0.4535127823934766,0.029499455985169096,3614,VT_sync_c/ct
ret_15a_cap15_c25,0.01544724515007223,0.1491193923272115,-0.44110447080086945,0.15385805045866266,-0.44367319632206226,0.03481671932883473,3614,VT_OOS_c/ct
ret_egarch_std_15a_cap1_c25,0.012970330395397411,0.1530851820080329,-0.441698385577856,0.12580721573704942,-0.480938904613204,0.02696876936131591,3614,VT_OOS_c/ct
ret_egarch_std_15a_cap15_c25,0.009786061080546693,0.15613600716760664,-0.4502151875376421,0.09356768161409226,-0.4830381321144317,0.020259396577470154,3614,VT_OOS_c/ct
ret_15a_cap1_c25,0.01476343045726014,0.14686277624750385,-0.45475148040248015,0.14919673495136443,-0.45608878720910806,0.032369641331461606,3614,VT_sync_c/ct
ret_15a_cap15_c25,0.013070468221475284,0.14861326610375333,-0.458890043829311,0.13098355954807855,-0.45608878720910806,0.028657727591717187,3614,VT_sync_c/ct
ret_gjr_norm_12a_cap1,0.029202888561516982,0.12023904218968269,-0.46757155492171354,0.3890520392613433,-0.356112463996653,0.08200467974013809,3614,VT_sync_s/ct
ret_gjr_norm_12a_cap1_c00,0.029202888561516982,0.12023904218968269,-0.46757155492171354,0.3890520392613433,-0.356112463996653,0.08200467974013809,3614,VT_sync_c/ct
ret_egarch_std_12a_cap1,0.031847527606985615,0.1155853114460959,-0.4689324710268193,0.4547367946200975,-0.3498391944223139,0.09103476144111047,3614,VT_sync_s/ct
ret_egarch_std_12a_cap1_c00,0.031847527606985615,0.1155853114460959,-0.4689324710268193,0.4547367946200975,-0.3498391944223139,0.09103476144111047,3614,VT_sync_c/ct
ret_gjr_norm_12a_cap15,0.028815359931879003,0.12042051058651335,-0.4698124101944461,0.383660188278776,-0.356112463996653,0.08091645995336415,3614,VT_sync_s/ct
ret_gjr_norm_12a_cap15_c00,0.028815359931879003,0.12042051058651335,-0.4698124101944461,0.383660188278776,-0.356112463996653,0.08091645995336415,3614,VT_sync_c/ct
ret_egarch_std_12a_cap15,0.03144366636951146,0.1157675944508783,-0.4713927358154936,0.4486247799992332,-0.3498391944223139,0.0898803417994204,3614,VT_sync_s/ct
ret_egarch_std_12a_cap15_c00,0.03144366636951146,0.1157675944508783,-0.4713927358154936,0.4486247799992332,-0.3498391944223139,0.0898803417994204,3614,VT_sync_c/ct
ret_gjr_norm_12a_cap15,0.02182815473814359,0.12819887262669238,-0.48689031134225774,0.25289232496113795,-0.3741130345341934,0.05834641598446773,3614,VT_OOS_s/ct
ret_gjr_norm_12a_cap15_c00,0.02182815473814359,0.12819887262669238,-0.48689031134225774,0.25289232496113795,-0.3741130345341934,0.05834641598446773,3614,VT_OOS_c/ct
ret_gjr_norm_12a_cap1,0.02197649145219782,0.12783366342892466,-0.48751142798668584,0.255221226822736,-0.3741130345341934,0.0587429183790954,3614,VT_OOS_s/ct
ret_gjr_norm_12a_cap1_c00,0.02197649145219782,0.12783366342892466,-0.48751142798668584,0.255221226822736,-0.3741130345341934,0.0587429183790954,3614,VT_OOS_c/ct
ret_egarch_std_12a_cap15,0.023174890617917665,0.1248558768535819,-0.49277695600872534,0.2794355345981052,-0.37202937146035653,0.06229317466776191,3614,VT_OOS_s/ct
ret_egarch_std_12a_cap15_c00,0.023174890617917665,0.1248558768535819,-0.49277695600872534,0.2794355345981052,-0.37202937146035653,0.06229317466776191,3614,VT_OOS_c/ct
ret_egarch_std_12a_cap1,0.023389704441078463,0.12448964536235524,-0.4929071448119811,0.28278581845695816,-0.37202937146035653,0.06287058559184451,3614,VT_OOS_s/ct
ret_egarch_std_12a_cap1_c00,0.023389704441078463,0.12448964536235524,-0.4929071448119811,0.28278581845695816,-0.37202937146035653,0.06287058559184451,3614,VT_OOS_c/ct
ret_gjr_norm_12a_cap1_c10,0.02531715980854976,0.12025876469078317,-0.49892240363705576,0.3355907728537769,-0.3675908848338342,0.0688731980391574,3614,VT_sync_c/ct
ret_gjr_norm_12a_cap15_c10,0.02467941878267199,0.12043905361617101,-0.5031601177003531,0.3269168610824138,-0.3675908848338342,0.06713827736459808,3614,VT_sync_c/ct
ret_egarch_std_12a_cap1_c10,0.027240621152163857,0.11560537651445947,-0.5075276209091325,0.38655106550083673,-0.3633766726099351,0.07496524462208715,3614,VT_sync_c/ct
ret_egarch_std_12a_cap15_c10,0.02658749897229762,0.11578693967459995,-0.5120416453662333,0.37695777305195716,-0.3633766726099351,0.07316787503538466,3614,VT_sync_c/ct
ret_gjr_norm_12a_cap1_c10,0.01811683623561322,0.12785926439350795,-0.5169756243435074,0.20961854491952586,-0.3852731773144623,0.047023352006740265,3614,VT_OOS_c/ct
ret_egarch_norm_12a_cap15,0.02128734808232724,0.123004895507928,-0.517054256503714,0.2534276144710377,-0.3511013351647039,0.060630211139303156,3614,VT_OOS_s/ct
ret_egarch_norm_12a_cap15_c00,0.02128734808232724,0.123004895507928,-0.517054256503714,0.2534276144710377,-0.3511013351647039,0.060630211139303156,3614,VT_OOS_c/ct
ret_egarch_norm_12a_cap1,0.021343453061583695,0.12283032852257053,-0.5175160311446486,0.254409876922621,-0.3511013351647039,0.06079000825095508,3614,VT_OOS_s/ct
ret_egarch_norm_12a_cap1_c00,0.021343453061583695,0.12283032852257053,-0.5175160311446486,0.254409876922621,-0.3511013351647039,0.06079000825095508,3614,VT_OOS_c/ct
ret_gjr_norm_12a_cap15_c10,0.017719114475194697,0.12822309759740155,-0.5181921618059041,0.2045162773653303,-0.3852731773144623,0.04599104095100876,3614,VT_OOS_c/ct
ret_12a_cap15,0.022889927700535218,0.11931892443520298,-0.5236375714540014,0.28552960271771843,-0.347552498400607,0.06586034572006184,3614,VT_OOS_s/ct
ret_12a_cap15_c00,0.022889927700535218,0.11931892443520298,-0.5236375714540014,0.28552960271771843,-0.347552498400607,0.06586034572006184,3614,VT_OOS_c/ct
ret_12a_cap1,0.022983970112234076,0.11914502843067484,-0.5238037577098639,0.28710195691678675,-0.347552498400607,0.06613093048677085,3614,VT_OOS_s/ct
ret_12a_cap1_c00,0.022983970112234076,0.11914502843067484,-0.5238037577098639,0.28710195691678675,-0.347552498400607,0.06613093048677085,3614,VT_OOS_c/ct
ret_egarch_std_12a_cap1_c10,0.018818769345650743,0.124519223868771,-0.5287020349893011,0.22648617658356834,-0.38510860239849243,0.04886613601577759,3614,VT_OOS_c/ct
ret_egarch_std_12a_cap15_c10,0.018355892419384956,0.12488442270736283,-0.5304294526011996,0.22030952666651435,-0.38510860239849243,0.04766419733307108,3614,VT_OOS_c/ct
ret_egarch_norm_12a_cap15,0.019600896582433247,0.12241296386568039,-0.5336546446550162,0.23523134981002491,-0.36135847313965985,0.054242249841635184,3614,VT_sync_s/ct
ret_egarch_norm_12a_cap15_c00,0.019600896582433247,0.12241296386568039,-0.5336546446550162,0.23523134981002491,-0.36135847313965985,0.054242249841635184,3614,VT_sync_c/ct
ret_egarch_norm_12a_cap1,0.019653715243811876,0.12224187426022047,-0.534148664755118,0.2361453425456744,-0.36135847313965985,0.05438841677919089,3614,VT_sync_s/ct
ret_egarch_norm_12a_cap1_c00,0.019653715243811876,0.12224187426022047,-0.534148664755118,0.2361453425456744,-0.36135847313965985,0.05438841677919089,3614,VT_sync_c/ct
ret_egarch_norm_12a_cap1_c10,0.0190806238646275,0.12282198151063652,-0.5356162498393883,0.22713990408936646,-0.3577375063077536,0.05333693987404515,3614,VT_OOS_c/ct
ret_egarch_norm_12a_cap15_c10,0.018923349497486974,0.12299652157596434,-0.5359369460182102,0.2250104541912685,-0.3577375063077536,0.05289730364813255,3614,VT_OOS_c/ct
ret_12a_cap1,0.021063716243438835,0.11874057737289409,-0.5418245723154447,0.26471373249515057,-0.3592323483913239,0.058635354911004335,3614,VT_sync_s/ct
ret_12a_cap1_c00,0.021063716243438835,0.11874057737289409,-0.5418245723154447,0.26471373249515057,-0.3592323483913239,0.058635354911004335,3614,VT_sync_c/ct
ret_12a_cap15,0.020944697009256386,0.11890749903523351,-0.541877684655664,0.26286441469798183,-0.3592323483913239,0.05830403944146094,3614,VT_sync_s/ct
ret_12a_cap15_c00,0.020944697009256386,0.11890749903523351,-0.541877684655664,0.26286441469798183,-0.3592323483913239,0.05830403944146094,3614,VT_sync_c/ct
ret_gjr_norm_12a_cap1_c25,0.01951578089798689,0.12028969300280982,-0.545923266594063,0.2578006509143937,-0.38442669166112375,0.05076593618840145,3614,VT_sync_c/ct
ret_12a_cap1_c10,0.020015262062193395,0.11913647712939884,-0.548240535242398,0.24960032371700028,-0.35619451400108915,0.05619194365843656,3614,VT_OOS_c/ct
ret_12a_cap15_c10,0.01982123037857053,0.11931043244295697,-0.5488621553531373,0.24686366227629059,-0.35619451400108915,0.05564720847584397,3614,VT_OOS_c/ct
ret_egarch_norm_12a_cap1_c10,0.017394274892194472,0.12223638620659702,-0.5523243942812808,0.20870098199698212,-0.36789063630497254,0.047281102522476366,3614,VT_sync_c/ct
ret_egarch_norm_12a_cap15_c10,0.0172404480465862,0.12240743103504297,-0.5526171146736852,0.20661241506537617,-0.36789063630497254,0.04686297052772574,3614,VT_sync_c/ct
ret_gjr_norm_12a_cap15_c25,0.018506356136553714,0.12046833916712123,-0.5531555923370938,0.24428142562989305,-0.38442669166112375,0.04814014359041246,3614,VT_sync_c/ct
ret_gjr_norm_12a_cap1_c25,0.012354392811622983,0.12789892650057244,-0.5611442429065615,0.14245373907611883,-0.40164206892376164,0.03075970812700911,3614,VT_OOS_c/ct
ret_egarch_norm_12a_cap1_c25,0.015695636667433455,0.1228102912593208,-0.5627673489167615,0.18678253166190106,-0.36756499583776714,0.04270166323008916,3614,VT_OOS_c/ct
ret_egarch_norm_12a_cap15_c25,0.01538746162505955,0.12298481087331632,-0.5642618475415249,0.18290946200213384,-0.36756499583776714,0.0418632399692683,3614,VT_OOS_c/ct
ret_gjr_norm_12a_cap15_c25,0.011586210700262,0.1282608131356249,-0.5651166245906604,0.13326098558924665,-0.40164206892376164,0.028847104416398314,3614,VT_OOS_c/ct
ret_egarch_std_12a_cap1_c25,0.020368422291207278,0.11563735456234302,-0.5653859045697696,0.28776933688532524,-0.38315713976739263,0.053159448636589564,3614,VT_sync_c/ct
ret_12a_cap1_c10,0.018100203350155164,0.11873514550356476,-0.5663313149134788,0.22709844084466532,-0.3677207098714791,0.049222692288615755,3614,VT_sync_c/ct
ret_12a_cap15_c10,0.017881459884579343,0.11890209941577588,-0.5671764105412366,0.2240551536189568,-0.3677207098714791,0.0486278292316716,3614,VT_sync_c/ct
ret_egarch_std_12a_cap15_c25,0.0193456735730948,0.11581797586836401,-0.5729793584487198,0.2730548490369014,-0.38315713976739263,0.050490181612795185,3614,VT_sync_c/ct
ret_egarch_norm_12a_cap1_c25,0.01401435821166741,0.12222898894815747,-0.5795870525990425,0.16811873281644377,-0.3775640840525598,0.037117826624940585,3614,VT_sync_c/ct
ret_egarch_norm_12a_cap15_c25,0.013709871237695292,0.12239998665187671,-0.5810599221366085,0.1642762817320256,-0.3775640840525598,0.0363113755168163,3614,VT_sync_c/ct
ret_egarch_std_12a_cap1_c25,0.012000242948177586,0.12456533018550542,-0.5823542596162125,0.1437838091281285,-0.40421935089402294,0.029687452917917766,3614,VT_OOS_c/ct
ret_12a_cap1_c25,0.015578116629060279,0.11912502185241104,-0.5848954383688928,0.19420075158497602,-0.3689438541186856,0.04222354283762904,3614,VT_OOS_c/ct
ret_12a_cap15_c25,0.015235200085504497,0.1192990960499529,-0.5866987420342484,0.1896851405054419,-0.3689438541186856,0.041294088288575975,3614,VT_OOS_c/ct
ret_egarch_std_12a_cap15_c25,0.01116951005549982,0.12492910603097607,-0.5868670102405236,0.13345266038120865,-0.40421935089402294,0.027632299222676775,3614,VT_OOS_c/ct
ret_12a_cap1_c25,0.013670824483964727,0.11872837464589849,-0.6030885322798549,0.17147846137157144,-0.38024334254357794,0.035952830607147254,3614,VT_sync_c/ct
ret_12a_cap15_c25,0.013303591356340627,0.11889540701835144,-0.6051215167466258,0.16665272065170647,-0.38024334254357794,0.034987046104077324,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap15,0.025198361597896568,0.10034972768908258,-0.6209047075723355,0.40256896581033935,-0.3036120159013652,0.08299527119533631,3614,VT_sync_s/ct
ret_gjr_norm_10a_cap15_c00,0.025198361597896568,0.10034972768908258,-0.6209047075723355,0.40256896581033935,-0.3036120159013652,0.08299527119533631,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap1,0.02518790858621678,0.10034841944685341,-0.6210156752325616,0.40239438166703045,-0.3036120159013652,0.08296084234821458,3614,VT_sync_s/ct
ret_gjr_norm_10a_cap1_c00,0.02518790858621678,0.10034841944685341,-0.6210156752325616,0.40239438166703045,-0.3036120159013652,0.08296084234821458,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap1,0.019576184590467616,0.10681969020686673,-0.6285143205108737,0.27223831520616454,-0.319478227016354,0.06127548901623746,3614,VT_OOS_s/ct
ret_gjr_norm_10a_cap1_c00,0.019576184590467616,0.10681969020686673,-0.6285143205108737,0.27223831520616454,-0.319478227016354,0.06127548901623746,3614,VT_OOS_c/ct
ret_egarch_std_10a_cap15,0.027297669863495022,0.09647220050063578,-0.6285796260856288,0.4673264189483435,-0.2982203216979268,0.09153524383608361,3614,VT_sync_s/ct
ret_egarch_std_10a_cap15_c00,0.027297669863495022,0.09647220050063578,-0.6285796260856288,0.4673264189483435,-0.2982203216979268,0.09153524383608361,3614,VT_sync_c/ct
ret_egarch_std_10a_cap1,0.027287195447085688,0.09647084038197132,-0.6286954854936988,0.4671376164713739,-0.2982203216979268,0.0915001207554374,3614,VT_sync_s/ct
ret_egarch_std_10a_cap1_c00,0.027287195447085688,0.09647084038197132,-0.6286954854936988,0.4671376164713739,-0.2982203216979268,0.0915001207554374,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap15,0.0195319233310165,0.10683255380709364,-0.6288319470664059,0.271548557948845,-0.319478227016354,0.06113694668155482,3614,VT_OOS_s/ct
ret_gjr_norm_10a_cap15_c00,0.0195319233310165,0.10683255380709364,-0.6288319470664059,0.271548557948845,-0.319478227016354,0.06113694668155482,3614,VT_OOS_c/ct
ret_egarch_std_10a_cap1,0.020631248824236614,0.10403332574018788,-0.638224767098166,0.2986117918646944,-0.3177930743669205,0.06492038527062423,3614,VT_OOS_s/ct
ret_egarch_std_10a_cap1_c00,0.020631248824236614,0.10403332574018788,-0.638224767098166,0.2986117918646944,-0.3177930743669205,0.06492038527062423,3614,VT_OOS_c/ct
ret_egarch_std_10a_cap15,0.02058694176293896,0.104046535012529,-0.6385475674362981,0.29788102979606434,-0.3177930743669205,0.06478096416654283,3614,VT_OOS_s/ct
ret_egarch_std_10a_cap15_c00,0.02058694176293896,0.104046535012529,-0.6385475674362981,0.29788102979606434,-0.3177930743669205,0.06478096416654283,3614,VT_OOS_c/ct
ret_gjr_norm_10a_cap1_c10,0.021767694252657677,0.1003634523916052,-0.6541946776427763,0.34598775723042363,-0.3139709608899611,0.06933027879698309,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap15_c10,0.02176309243772634,0.10036515526066613,-0.6542267313652609,0.34591587842392946,-0.3139709608899611,0.06931562197993767,3614,VT_sync_c/ct
ret_gjr_norm_10a_cap1_c10,0.0161739066858404,0.10683936610149052,-0.659657145181184,0.22408356628246925,-0.3296030819331598,0.049070859990078326,3614,VT_OOS_c/ct
ret_gjr_norm_10a_cap15_c10,0.016114843620133934,0.10685270071526629,-0.6601052113020264,0.22320146995936097,-0.3296030819331598,0.04889166547114345,3614,VT_OOS_c/ct
ret_egarch_norm_10a_cap1,0.018972900374547796,0.10251059526621713,-0.6651047969429259,0.27107092444930186,-0.29898660263538224,0.06345735965194894,3614,VT_OOS_s/ct
ret_egarch_norm_10a_cap15,0.018972900374547796,0.10251059526621713,-0.6651047969429259,0.27107092444930186,-0.29898660263538224,0.06345735965194894,3614,VT_OOS_s/ct
ret_egarch_norm_10a_cap1_c00,0.018972900374547796,0.10251059526621713,-0.6651047969429259,0.27107092444930186,-0.29898660263538224,0.06345735965194894,3614,VT_OOS_c/ct
ret_egarch_norm_10a_cap15_c00,0.018972900374547796,0.10251059526621713,-0.6651047969429259,0.27107092444930186,-0.29898660263538224,0.06345735965194894,3614,VT_OOS_c/ct
ret_egarch_std_10a_cap1_c10,0.023270530341637174,0.0964865282594487,-0.6691659502099453,0.39588374398119663,-0.3104165645792538,0.07496549152645451,3614,VT_sync_c/ct
ret_egarch_std_10a_cap15_c10,0.023265921758265806,0.09648829974399836,-0.6691985501311881,0.3958061599647653,-0.3104165645792538,0.07495064507849639,3614,VT_sync_c/ct
ret_egarch_std_10a_cap1_c10,0.016639434918042983,0.10405659193621127,-0.6757085685001277,0.23972912799210208,-0.32965196078808334,0.05047576504099619,3614,VT_OOS_c/ct
ret_egarch_std_10a_cap15_c10,0.016580344794443702,0.10407028346188195,-0.676164223387785,0.238802906395092,-0.32965196078808334,0.050296515011789576,3614,VT_OOS_c/ct
ret_10a_cap1,0.020237231489852014,0.09943902955083833,-0.6762869943910759,0.3029582366981889,-0.29600971752905314,0.0683667808570026,3614,VT_OOS_s/ct
ret_10a_cap15,0.020237231489852014,0.09943902955083833,-0.6762869943910759,0.3029582366981889,-0.29600971752905314,0.0683667808570026,3614,VT_OOS_s/ct
