data,ativo,preco_ajustado,volume,ret_log,rf_diaria,idx_preco,idx_ret,dd
2014-12-12,BOVA11.SA,46.75,2298580,-0.03406550901801168,4.37392423015881e-4,0.6707317366845168,0.6751877735753429,-0.3415492957746472
2014-12-15,BOVA11.SA,45.58000183105469,2660460,-0.02534519174483117,4.37392423015881e-4,0.6539455355342624,0.6582900525319757,-0.3580281432245812
2014-12-16,BOVA11.SA,45.70000076293945,5078200,0.002629250604811621,4.37392423015881e-4,0.6556671845606443,0.6600231394122045,-0.35633801742338733
2014-12-17,BOVA11.SA,47.34000015258789,2344040,0.03525729271439519,4.37392423015881e-4,0.6791965885987287,0.6837088621194055,-0.33323943447059245
2014-12-18,BOVA11.SA,46.88999938964844,1246720,-0.00955118722424492,4.37392423015881e-4,0.6727403363370017,0.6772097174512494,-0.3395774733852327
2014-12-19,BOVA11.SA,48.20000076293945,1151180,0.027554616800346998,4.37392423015881e-4,0.6915351918699767,0.6961294374643617,-0.3211267498177536
2014-12-22,BOVA11.SA,48.650001525878906,1142220,0.009292803111257054,4.37392423015881e-4,0.6979914441317037,0.7026285821325178,-0.31478871090311344
2014-12-23,BOVA11.SA,49.34000015258789,1288850,0.014083274197359559,4.37392423015881e-4,0.7078909944461946,0.7125939005611314,-0.30507042038608545
2014-12-26,BOVA11.SA,48.630001068115234,1046620,-0.014494467813974695,4.37392423015881e-4,0.6977044935056007,0.7023397251368398,-0.3150704074913342
2014-12-29,BOVA11.SA,49.09000015258789,1684290,0.009414704798474716,4.37392423015881e-4,0.7043041937152613,0.7089832707559156,-0.3085915471466488
2014-12-30,BOVA11.SA,48.540000915527344,2144630,-0.01126713201853867,4.37392423015881e-4,0.6964132430532554,0.7010398962032086,-0.3163380152742622
2015-01-02,BOVA11.SA,47.2599983215332,2640740,-0.026723982916581023,4.37392423015881e-4,0.6780487860943168,0.6825534341366939,-0.33436622082347545
2015-01-05,BOVA11.SA,46.31999969482422,938690,-0.02009040956685465,4.37392423015881e-4,0.6645624350488927,0.6689774859028647,-0.3476056381010667
2015-01-06,BOVA11.SA,46.58000183105469,2002600,0.005597477089768215,4.37392423015881e-4,0.6682927384579953,0.6727325717528385,-0.3439436361823278
2015-01-07,BOVA11.SA,48.150001525878906,1498860,0.033149866168161915,4.37392423015881e-4,0.6908178426698373,0.6954073225220863,-0.3218309644242402
2015-01-08,BOVA11.SA,48.5099983215332,2032600,0.007448757722449435,4.37392423015881e-4,0.6959827897489831,0.7006065831627725,-0.31676058702065857
2015-01-09,BOVA11.SA,47.529998779296875,2695020,-0.0204088627135706,4.37392423015881e-4,0.681922537451353,0.6864529209375874,-0.33056339747469143
2015-01-12,BOVA11.SA,46.83000183105469,2747550,-0.014837002647639675,4.37392423015881e-4,0.6718795391889285,0.6763432015580542,-0.34042250942176455
2015-01-13,BOVA11.SA,46.63999938964844,4768930,-0.004065533339688861,4.37392423015881e-4,0.6691535356060684,0.6735990876460335,-0.3430986001457962
2015-01-14,BOVA11.SA,46.47999954223633,2405740,-0.003436426260757085,4.37392423015881e-4,0.6668579853274805,0.671288286774449,-0.34535211912343156
2015-01-15,BOVA11.SA,47,2474940,0.011125499015018858,4.37392423015881e-4,0.67431853741545,0.6787984033805583,-0.33802816901408406
2015-01-16,BOVA11.SA,47.599998474121094,1726960,0.012685127471035723,4.37392423015881e-4,0.6829268372775955,0.6874638928755407,-0.3295774862799842
2015-01-19,BOVA11.SA,46.310001373291016,1042880,-0.02747477903412582,4.37392423015881e-4,0.6644189871009591,0.6688330849519448,-0.34774645953111205
2015-01-20,BOVA11.SA,46.52000045776367,1449030,0.004524387343642875,4.37392423015881e-4,0.6674318865796864,0.6718660007658047,-0.34478872594699017
2015-01-21,BOVA11.SA,47.810001373291016,1908980,0.027352513871328567,4.37392423015881e-4,0.6859397914865586,0.6904968637832392,-0.3266196989677318
2015-01-22,BOVA11.SA,48.119998931884766,3060540,0.006463017547629392,4.551316162888508e-4,0.6903873893655649,0.6949740094816499,-0.3222535361706368
2015-01-23,BOVA11.SA,47.29999923706055,3506200,-0.017187589541480416,4.551316162888508e-4,0.6786226873465228,0.6831311481280494,-0.3338028276470342
2015-01-26,BOVA11.SA,47.189998626708984,1098630,-0.002328302731107466,4.551316162888508e-4,0.6770444862680743,0.6815424621987403,-0.33535213201818304
2015-01-27,BOVA11.SA,47.34000015258789,2279360,0.0031736306720902088,4.551316162888508e-4,0.6791965885987287,0.6837088621194053,-0.3332394344705927
2015-01-28,BOVA11.SA,46.33000183105469,1515870,-0.021565868358506244,4.551316162888508e-4,0.6647059377270621,0.6691219419476226,-0.3474647629428913
2015-01-29,BOVA11.SA,46.380001068115234,1905000,0.001078615906471232,4.551316162888508e-4,0.6654232869272015,0.669844056889898,-0.3467605483364048
2015-01-30,BOVA11.SA,45.61000061035156,5010270,-0.01674135075145977,4.551316162888508e-4,0.6543759341082989,0.6587233104785729,-0.35760562520631567
2015-02-02,BOVA11.SA,46.27000045776367,3017620,0.014366808706645825,4.551316162888508e-4,0.6638450858487532,0.6682553709605888,-0.34830985270755366
2015-02-03,BOVA11.SA,47.63999938964844,1550990,0.029178918863130763,4.551316162888508e-4,0.6835007385298014,0.6880416068668963,-0.3290140931035428
2015-02-04,BOVA11.SA,47.77000045776367,1724220,0.002725105309176989,4.551316162888508e-4,0.6853658902343527,0.6899191497918834,-0.3271830921441732
2015-02-05,BOVA11.SA,47.880001068115234,1979180,0.002300066013412789,4.551316162888508e-4,0.686944091312801,0.6915078357211925,-0.32563378777302454
2015-02-06,BOVA11.SA,47.29999923706055,2397940,-0.012187623629854325,4.551316162888508e-4,0.6786226873465228,0.6831311481280494,-0.3338028276470342
2015-02-09,BOVA11.SA,47.91999816894531,1039100,0.01302263622844716,4.551316162888508e-4,0.6875179378347712,0.6920854946187097,-0.32507044832471343
2015-02-10,BOVA11.SA,47.15999984741211,2185580,-0.01598684316290217,4.551316162888508e-4,0.6766140876940379,0.6811092042521428,-0.3357746500364488
2015-02-11,BOVA11.SA,46.95000076293945,2976610,-0.004462850529320553,4.551316162888508e-4,0.6736011882153105,0.6780762884382828,-0.3387323836205707
2015-02-12,BOVA11.SA,48.130001068115234,3910510,0.024822483603000992,4.551316162888508e-4,0.6905308920437343,0.6951184655264082,-0.32211266101246105
2015-02-13,BOVA11.SA,49.38999938964844,1803100,0.025842256687422595,4.551316162888508e-4,0.7086083436463341,0.7133160155034065,-0.30436620577959905
2015-02-18,BOVA11.SA,49.90999984741211,1381690,0.010473418229519851,4.551316162888508e-4,0.7160688957343035,0.7208261321095158,-0.29704225567025166
2015-02-19,BOVA11.SA,49.79999923706055,854940,-0.0022064117137191894,4.551316162888508e-4,0.7144906946558551,0.7192374461802067,-0.2985915600414004
2015-02-20,BOVA11.SA,49.84000015258789,1275650,8.02908830214671e-4,4.551316162888508e-4,0.715064595908061,0.7198151601715624,-0.29802816686495903
2015-02-23,BOVA11.SA,49.79999923706055,1832840,-8.029088302146573e-4,4.551316162888508e-4,0.7144906946558551,0.7192374461802067,-0.2985915600414004
2015-02-24,BOVA11.SA,50.40999984741211,1469120,0.012174596357064861,4.551316162888508e-4,0.7232424971961701,0.7280473917199474,-0.2900000021491248
2015-02-25,BOVA11.SA,50.36000061035156,1898960,-9.923437716873233e-4,4.551316162888508e-4,0.7225251479960305,0.7273252767776719,-0.2907042167556114
2015-02-26,BOVA11.SA,50.310001373291016,1787870,-9.933294961069667e-4,4.551316162888508e-4,0.7218077987958911,0.7266031618353964,-0.29140843136209804
2015-02-27,BOVA11.SA,50.0099983215332,3167860,-0.005980939931619992,4.551316162888508e-4,0.7175035941345825,0.7222703619940667,-0.29563382645727854
2015-03-02,BOVA11.SA,49.59000015258789,1569070,-0.008433748290156778,4.551316162888508e-4,0.7114777951771278,0.7162045303663467,-0.3015492936255224
2015-03-03,BOVA11.SA,49.83000183105469,3278830,0.004828045461311203,4.551316162888508e-4,0.7149211479601275,0.7196707592206428,-0.29816898829500404
2015-03-04,BOVA11.SA,49.06999969482422,1714630,-0.01536940515672339,4.551316162888508e-4,0.7040172430891584,0.7086944137602375,-0.3088732437348698
2015-03-05,BOVA11.SA,48.95000076293945,2070400,-0.0024484593200030376,4.727922107445881e-4,0.7022955940627764,0.7069613268800087,-0.31056336953606367
2015-03-06,BOVA11.SA,48.54999923706055,2376170,-0.008205205539792414,4.727922107445881e-4,0.696556691001189,0.7011842971541281,-0.3161971938442173
2015-03-09,BOVA11.SA,47.75,2349540,-0.0166151120960847,4.727922107445881e-4,0.6850789396082497,0.6896302927962055,-0.32746478873239404
2015-03-10,BOVA11.SA,46.95000076293945,2223460,-0.01689584502242586,4.727922107445881e-4,0.6736011882153105,0.6780762884382828,-0.3387323836205707
2015-03-11,BOVA11.SA,47.52000045776367,2682350,0.012067462783149966,4.727922107445881e-4,0.6817790895034195,0.6863085199866676,-0.33070421890473667
2015-03-12,BOVA11.SA,47.45000076293945,2462020,-0.0014741435527182694,4.727922107445881e-4,0.680774789677177,0.6852975480487142,-0.33169013009944404
2015-03-13,BOVA11.SA,47.209999084472656,2819790,-0.005070825969206955,4.727922107445881e-4,0.6773314368941773,0.6818313191944182,-0.3350704354299623
2015-03-16,BOVA11.SA,47.380001068115234,3166900,0.0035945061086898994,4.727922107445881e-4,0.6797704898509346,0.684286576110761,-0.3326760412941512
2015-03-17,BOVA11.SA,48.91999816894531,3044240,0.03198605211517052,4.727922107445881e-4,0.7018651407585041,0.7065280138395726,-0.31098594128245993
2015-03-18,BOVA11.SA,50.099998474121094,3700050,0.02383470424475552,4.727922107445881e-4,0.7187948445869279,0.723570190927698,-0.2943662186743503
2015-03-19,BOVA11.SA,49.54999923706055,4993580,-0.011038732255522371,4.727922107445881e-4,0.7109038939249219,0.7156268163749911,-0.3021126868019637
2015-03-20,BOVA11.SA,50.31999969482422,3946050,0.015420360948852059,4.727922107445881e-4,0.7219512467438246,0.7267475627863162,-0.2912676099320528
2015-03-23,BOVA11.SA,50.43000030517578,2397540,0.0021836358126234006,4.727922107445881e-4,0.723529447822273,0.7283362487156254,-0.28971830556090394
2015-03-24,BOVA11.SA,50.040000915527344,1757140,-0.007763538245486481,4.727922107445881e-4,0.7179340474388548,0.7227036750345031,-0.29521125471088194
2015-03-25,BOVA11.SA,50.290000915527344,3517700,0.004983564494211003,4.727922107445881e-4,0.7215208481697881,0.7263143048397188,-0.29169012795031846
2015-03-26,BOVA11.SA,49.11000061035156,5746510,-0.023743575909423966,4.727922107445881e-4,0.7045911443413643,0.7092721277515934,-0.3083098505584282
2015-03-27,BOVA11.SA,48.65999984741211,3614660,-0.009205358259827929,4.727922107445881e-4,0.6981348920796373,0.7027729830834375,-0.3146478894730682
2015-03-30,BOVA11.SA,49.81999969482422,2297080,0.023559169488887234,4.727922107445881e-4,0.7147776452819581,0.7195263031758848,-0.29830986345317945
2015-03-31,BOVA11.SA,49.5,1874900,-0.006443834133822055,4.727922107445881e-4,0.7101865447247825,0.7149047014327158,-0.3028169014084502
2015-04-01,BOVA11.SA,50.79999923706055,2158010,0.025923669991298224,4.727922107445881e-4,0.7288378975795882,0.7336799654010698,-0.2845070529991467
2015-04-02,BOVA11.SA,51.5,3355810,0.013685468103747503,4.727922107445881e-4,0.7388809505722485,0.7437897398744416,-0.2746478873239432
2015-04-06,BOVA11.SA,52.099998474121094,3771490,0.011583111802127243,4.727922107445881e-4,0.7474892504343938,0.7524552293694239,-0.2661972045898433
2015-04-07,BOVA11.SA,52.20000076293945,3391060,0.001917590032473374,4.727922107445881e-4,0.7489240035649086,0.7538995143478132,-0.2647887216487398
2015-04-08,BOVA11.SA,52.220001220703125,4250820,3.830771428521333e-4,4.727922107445881e-4,0.7492109541910116,0.754188371343491,-0.26450702506051904
2015-04-09,BOVA11.SA,52.27000045776367,2305430,9.570148353618959e-4,4.727922107445881e-4,0.7499283033911511,0.7549104862857664,-0.26380281045403253
2015-04-10,BOVA11.SA,52.650001525878906,1281940,0.007243666079034281,4.727922107445881e-4,0.7553802558266356,0.7603986590159691,-0.25845068273409966
2015-04-13,BOVA11.SA,52.61000061035156,2852590,-7.600402173877262e-4,4.727922107445881e-4,0.7548063545744297,0.7598209450246134,-0.25901407591054115
2015-04-14,BOVA11.SA,52.529998779296875,1564390,-0.0015218156164913375,4.727922107445881e-4,0.753658552070018,0.7586655170419018,-0.26014086226342414
2015-04-15,BOVA11.SA,53.25,2052130,0.013613392861873673,4.727922107445881e-4,0.7639885556887811,0.7690641485109514,-0.2499999999999999
2015-04-16,BOVA11.SA,53.029998779296875,1305710,-0.004140036459600881,4.727922107445881e-4,0.7608321535318844,0.7658867766523332,-0.2530986087422974
2015-04-17,BOVA11.SA,52.45000076293945,1084630,-0.010997418741594073,4.727922107445881e-4,0.7525108042958418,0.7575101441530288,-0.2612675948881765
2015-04-20,BOVA11.SA,52.2400016784668,3580070,-0.004011832290248726,4.727922107445881e-4,0.7494979048171145,0.7544772283391687,-0.2642253284722985
2015-04-22,BOVA11.SA,53.029998779296875,1918030,0.01500925103184279,4.727922107445881e-4,0.7608321535318844,0.7658867766523332,-0.2530986087422974
2015-04-23,BOVA11.SA,54.040000915527344,2019250,0.018866761903725028,4.727922107445881e-4,0.7753228591337867,0.7804737519179543,-0.23887322654186827
2015-04-24,BOVA11.SA,54.97999954223633,1420520,0.01724494437743744,4.727922107445881e-4,0.7888092101792109,0.7940497001517836,-0.225633809264277
2015-04-27,BOVA11.SA,53.959999084472656,1725070,-0.01872646003831922,4.731446257131289e-4,0.7741750566293749,0.7793183239352427,-0.24000001289475126
2015-04-28,BOVA11.SA,54.20000076293945,1650340,0.004437908149197275,4.7349700952614704e-4,0.7776184094123746,0.782784552789539,-0.23661970756423278
2015-04-29,BOVA11.SA,53.68000030517578,5761910,-0.00964042417345501,4.7349700952614704e-4,0.7701578573244051,0.7752744361834295,-0.2439436576735804
2015-04-30,BOVA11.SA,54.619998931884766,2310410,0.017359598141652666,4.9037490119197e-4,0.7836442083698293,0.7888503844172587,-0.23070424039598914
2015-05-04,BOVA11.SA,55.83000183105469,1568530,0.02191129562906398,4.9037490119197e-4,0.8010043655025254,0.8063258745458202,-0.21366194604148325
2015-05-05,BOVA11.SA,56.41999816894531,1115130,0.010512281000613645,4.9037490119197e-4,0.8094691626865015,0.8148469079960442,-0.205352138465559
2015-05-06,BOVA11.SA,55.43000030517578,2151410,-0.01770270418252955,4.9037490119197e-4,0.7952654624409379,0.8005488448199395,-0.21929577034963688
2015-05-07,BOVA11.SA,55.31999969482422,1048970,-0.0019864676573168078,4.9037490119197e-4,0.7936872613624896,0.7989601588906304,-0.22084507472078563
2015-05-08,BOVA11.SA,55.5,1502310,0.003248519472385738,4.9037490119197e-4,0.7962697622671803,0.801559816757893,-0.2183098591549294
2015-05-11,BOVA11.SA,55.52000045776367,1659530,3.6030369118308404e-4,4.9037490119197e-4,0.7965567128932832,0.8018486737535708,-0.21802816256670876
2015-05-12,BOVA11.SA,55.18000030517578,391780,-0.006142750123881385,4.9037490119197e-4,0.7916786617100047,0.7969382150147238,-0.22281689711020025
2015-05-13,BOVA11.SA,54.77000045776367,1573900,-0.007457967166133536,4.9037490119197e-4,0.7857963107004835,0.7910167843379236,-0.228591542848399
2015-05-14,BOVA11.SA,55.06999969482422,1209130,0.00546249057923538,4.9037490119197e-4,0.7901004606315563,0.7953495290854147,-0.224366201481349
2015-05-15,BOVA11.SA,55.59000015258789,1863590,0.009398233977465925,4.9037490119197e-4,0.7975610127195257,0.8028596456915241,-0.2170422513720015
2015-05-18,BOVA11.SA,54.4900016784668,2099900,-0.019986102312043955,4.9037490119197e-4,0.7817791113955137,0.7869728965861104,-0.23253518762722813
2015-05-19,BOVA11.SA,53.93000030517578,1146190,-0.010330314390339943,4.9037490119197e-4,0.7737446580553384,0.7788850659886453,-0.24042253091301702
2015-05-20,BOVA11.SA,53.34000015258789,1956820,-0.011000393393340814,4.9037490119197e-4,0.7652798061411266,0.7703639774445826,-0.24873239221707177
2015-05-21,BOVA11.SA,53.54999923706055,1424040,0.003929261031988798,4.9037490119197e-4,0.7682927056198539,0.7733968932584425,-0.2457746586329499
2015-05-22,BOVA11.SA,52.93000030517578,3450790,-0.011645491010977588,4.9037490119197e-4,0.7593974551316054,0.7644425467677823,-0.2545070379552705
2015-05-25,BOVA11.SA,53,2768670,0.0013216219165770404,4.9037490119197e-4,0.7604017549578479,0.7654535187057356,-0.25352112676056326
2015-05-26,BOVA11.SA,52.2400016784668,2178410,-0.014443396454031051,4.9037490119197e-4,0.7494979048171145,0.7544772283391687,-0.2642253284722985
2015-05-27,BOVA11.SA,52.650001525878906,1578890,0.007817750463448996,4.9037490119197e-4,0.7553802558266356,0.760398659015969,-0.25845068273409977
2015-05-28,BOVA11.SA,52.38999938964844,1523670,-0.004950545791565386,4.9037490119197e-4,0.7516499524175331,0.7566435731659951,-0.26211268465283877
2015-05-29,BOVA11.SA,51.349998474121094,2705890,-0.02005081511067349,4.9037490119197e-4,0.7367288482415941,0.7416233399537764,-0.27676058487153377
2015-06-01,BOVA11.SA,51.459999084472656,3674450,0.002139882403248888,4.9037490119197e-4,0.7383070493200425,0.7432120258830855,-0.2752112805003849
2015-06-02,BOVA11.SA,52.619998931884766,1984500,0.022291466250941683,4.9037490119197e-4,0.7549498025223633,0.759965345975533,-0.25887325448049603
2015-06-03,BOVA11.SA,52.040000915527344,1128390,-0.011083584076424803,4.9037490119197e-4,0.7466284532863208,0.7515887134762286,-0.26704224062637516
2015-06-05,BOVA11.SA,51.369998931884766,1795250,-0.012958347550478115,5.07880373261882e-4,0.7370157988676971,0.7419121969494543,-0.2764788882833129
2015-06-08,BOVA11.SA,51.25,2549650,-0.0023387056680709475,5.07880373261882e-4,0.7352941498413151,0.7401791100692255,-0.2781690140845069
2015-06-09,BOVA11.SA,51.349998474121094,4535970,0.0019492886407832652,5.07880373261882e-4,0.7367288482415941,0.7416233399537764,-0.27676058487153377
2015-06-10,BOVA11.SA,52.349998474121094,4577220,0.019287001509605415,5.07880373261882e-4,0.7510760511653272,0.7560658591746392,-0.2626760778292804
2015-06-11,BOVA11.SA,52.08000183105469,3308330,-0.005170875110093066,5.07880373261882e-4,0.7472023545385267,0.7521664274675841,-0.266478847449934
2015-06-12,BOVA11.SA,51.72999954223633,1673460,-0.006743157892484376,5.07880373261882e-4,0.7421808006770787,0.747111512683979,-0.2714084571516009
2015-06-15,BOVA11.SA,51.630001068115234,3691360,-0.0019349555868916327,5.07880373261882e-4,0.7407461022767997,0.7456672827994281,-0.27281688636457413
2015-06-16,BOVA11.SA,52.18000030517578,954050,0.01059636597766511,5.07880373261882e-4,0.7486370529388057,0.753610657352135,-0.26507041823696087
2015-06-17,BOVA11.SA,51.63999938964844,1689900,-0.010402731398017239,5.07880373261882e-4,0.7408895502247332,0.7458116837503477,-0.2726760649345291
2015-06-18,BOVA11.SA,52.61000061035156,1832810,0.018609673185066684,5.07880373261882e-4,0.7548063545744297,0.7598209450246131,-0.2590140759105415
2015-06-19,BOVA11.SA,52.220001220703125,1998430,-0.007440640697008624,5.07880373261882e-4,0.7492109541910116,0.7541883713434906,-0.2645070250605195
2015-06-22,BOVA11.SA,52.29999923706055,1516150,0.0015307698359811927,5.07880373261882e-4,0.7503587019651876,0.7553437442323636,-0.2633802924357671
2015-06-23,BOVA11.SA,52.2599983215332,1407500,-7.651285082783152e-4,5.07880373261882e-4,0.7497848007129817,0.7547660302410079,-0.2639436856122085
2015-06-24,BOVA11.SA,52.25,1206580,-1.9133712992598748e-4,5.07880373261882e-4,0.7496413527650482,0.7546216292900881,-0.2640845070422537
2015-06-25,BOVA11.SA,51.65999984741211,3887790,-0.011356106130921095,5.07880373261882e-4,0.7411765008508362,0.7461005407460255,-0.2723943683463085
2015-06-26,BOVA11.SA,52.380001068115234,2204750,0.013841074757228013,5.07880373261882e-4,0.7515065044695994,0.7564991722150752,-0.2622535060828841
2015-06-29,BOVA11.SA,51.5099983215332,1997420,-0.016748928478994986,5.07880373261882e-4,0.739024398520182,0.7439341408253607,-0.2745070658938986
2015-06-30,BOVA11.SA,51.459999084472656,2521560,-9.711419296825338e-4,5.07880373261882e-4,0.7383070493200425,0.7432120258830852,-0.27521128050038524
2015-07-01,BOVA11.SA,51.2400016784668,1648410,-0.004284279277053455,5.07880373261882e-4,0.7351507018933816,0.7400347091183057,-0.27830983551455213
2015-07-02,BOVA11.SA,51.52000045776367,1371820,0.005449580895766304,5.07880373261882e-4,0.7391679011983513,0.7440785968701189,-0.274366190735723
2015-07-03,BOVA11.SA,50.88999938964844,761460,-0.012303662074067478,5.07880373261882e-4,0.7301291480319335,0.7349797943347004,-0.28323944521621935
2015-07-06,BOVA11.SA,50.650001525878906,2120430,-0.00472716778656226,5.07880373261882e-4,0.7266858499791696,0.731513620574243,-0.286619696818607
2015-07-07,BOVA11.SA,50.72999954223633,2840740,0.0015781817344359135,5.07880373261882e-4,0.7278335977533457,0.732668993463116,-0.2854929641938545
2015-07-08,BOVA11.SA,50.220001220703125,826480,-0.01010406451851883,5.07880373261882e-4,0.7205165483435456,0.7253033329017649,-0.2926760391450265
2015-07-10,BOVA11.SA,51,2800440,0.015412254687775948,5.07880373261882e-4,0.7317073491103819,0.7365684802640097,-0.2816901408450704
2015-07-13,BOVA11.SA,51.5,1293430,0.009756174945364656,5.07880373261882e-4,0.7388809505722485,0.7437897398744411,-0.27464788732394363
2015-07-14,BOVA11.SA,51.70000076293945,1752300,0.0038759886017423074,5.07880373261882e-4,0.7417504021030421,0.7466782547373814,-0.2718309751698669
2015-07-15,BOVA11.SA,51.36000061035156,495500,-0.006598125005934906,5.07880373261882e-4,0.7368723509197636,0.7417677959985345,-0.27661970971335825
2015-07-16,BOVA11.SA,51.52000045776367,562880,0.0031104194157648593,5.07880373261882e-4,0.7391679011983513,0.744078596870119,-0.2743661907357229
2015-07-17,BOVA11.SA,50.7599983215332,1959050,-0.014861480901798032,5.07880373261882e-4,0.7282639963273823,0.7331022514097135,-0.28507044617558874
2015-07-20,BOVA11.SA,50.11000061035156,1392040,-0.012888008627596693,5.07880373261882e-4,0.7189383472650973,0.7237146469724558,-0.29422534351617513
2015-07-21,BOVA11.SA,49.93000030517578,1007200,-0.0035985705272774888,5.07880373261882e-4,0.7163558463604065,0.7211149891051933,-0.29676055908203125
2015-07-22,BOVA11.SA,49.36000061035156,1527750,-0.011481638662150961,5.07880373261882e-4,0.7081779450722976,0.7128827575568086,-0.30478872379786526
2015-07-23,BOVA11.SA,48.2400016784668,2590050,-0.022951804749422225,5.07880373261882e-4,0.6921090931221826,0.6967071514557169,-0.32056335664131275
2015-07-24,BOVA11.SA,47.779998779296875,1761670,-0.009581470863766074,5.07880373261882e-4,0.6855093381822863,0.6900635507428027,-0.3270422707141285
2015-07-27,BOVA11.SA,47.349998474121094,2435340,-0.009040328942695696,5.07880373261882e-4,0.6793400365466622,0.6838532630703246,-0.3330986130405479
2015-07-28,BOVA11.SA,48.18000030517578,1974220,0.017377216114245843,5.07880373261882e-4,0.6912482412438737,0.6958405804686832,-0.3214084464059749
2015-07-29,BOVA11.SA,48.7400016784668,3198510,0.011556079113410417,5.07880373261882e-4,0.6992826945840491,0.7039284110661483,-0.313521103120186
2015-07-30,BOVA11.SA,48.43000030517578,1125070,-0.006380619917695097,5.253093035668677e-4,0.694835041974807,0.6994512102738989,-0.3178873196454116
2015-07-31,BOVA11.SA,49.369998931884766,1828680,0.019223467919350146,5.253093035668677e-4,0.7083213930202311,0.7130271585077282,-0.30464790236782024
2015-08-03,BOVA11.SA,48.689998626708984,1125340,-0.013869288646043386,5.253093035668677e-4,0.6985652906536739,0.7032062410300344,-0.314225371454803
2015-08-04,BOVA11.SA,48.59000015258789,1373540,-0.002055890431697184,5.253093035668677e-4,0.6971305922533949,0.7017620111454834,-0.31563380066777624
2015-08-05,BOVA11.SA,48.779998779296875,1425530,0.0039026162049834033,5.253093035668677e-4,0.6998565411060192,0.7045060699636656,-0.312957763671875
2015-08-06,BOVA11.SA,48.540000915527344,2518720,-0.004932148603357677,5.253093035668677e-4,0.6964132430532554,0.7010398962032082,-0.31633801527426264
2015-08-07,BOVA11.SA,47.04999923706055,3004960,-0.03117736934386719,5.253093035668677e-4,0.6750358866155894,0.6795205183228333,-0.3373239544075979
2015-08-10,BOVA11.SA,47.880001068115234,1636220,0.01748705318205853,5.253093035668677e-4,0.686944091312801,0.6915078357211921,-0.3256337877730249
2015-08-11,BOVA11.SA,48.150001525878906,2738880,0.005623266936302995,5.253093035668677e-4,0.6908178426698373,0.6954073225220857,-0.32183096442424075
2015-08-12,BOVA11.SA,46.939998626708984,3288600,-0.025451008767675563,5.253093035668677e-4,0.6734576855371411,0.6779318323935242,-0.33887325877874674
2015-08-13,BOVA11.SA,46.5099983215332,2287840,-0.009202854018864956,5.253093035668677e-4,0.6672883839015171,0.6717215447210461,-0.34492960110516613
2015-08-14,BOVA11.SA,46.099998474121094,1030100,-0.008854390244429007,5.253093035668677e-4,0.661406032891996,0.6658001140442459,-0.35070424684336476
2015-08-17,BOVA11.SA,45.869998931884766,3075580,-0.005001631579900239,5.253093035668677e-4,0.6581061827871657,0.662478341234708,-0.3539436770157075
2015-08-18,BOVA11.SA,46.040000915527344,2596520,0.003699318415781768,5.253093035668677e-4,0.6605452357439229,0.6649335981510507,-0.3515492828798966
2015-08-19,BOVA11.SA,45.150001525878906,2765190,-0.01952029008039683,5.253093035668677e-4,0.6477762338986383,0.6520797648594969,-0.36408448555100126
2015-08-20,BOVA11.SA,45.16999816894531,4406710,4.427954707860824e-4,5.253093035668677e-4,0.6480631297945055,0.6523685667613363,-0.363802842690911
2015-08-21,BOVA11.SA,44.29999923706055,3793840,-0.01944844930056721,5.253093035668677e-4,0.6355810785753238,0.6398035904654603,-0.376056348773795
2015-08-24,BOVA11.SA,42.900001525878906,5675770,-0.03211279832673667,5.253093035668677e-4,0.6154950273202391,0.6195840966125554,-0.39577462639607164
2015-08-25,BOVA11.SA,43.060001373291016,4988920,0.003722662326472144,5.253093035668677e-4,0.6177905775988269,0.62189489748414,-0.39352110741843627
2015-08-26,BOVA11.SA,44.65999984741211,6869520,0.03648371916663932,5.253093035668677e-4,0.6407460803847054,0.6450029061999851,-0.3709859176420829
2015-08-27,BOVA11.SA,46.29999923706055,7528580,0.03606370161865922,5.253093035668677e-4,0.6642754844227897,0.6686886289071862,-0.347887334689288
2015-08-28,BOVA11.SA,45.79999923706055,9660470,-0.010857870151941854,5.253093035668677e-4,0.6571018829609233,0.6614673692967546,-0.35492958821041487
2015-08-31,BOVA11.SA,45.34000015258789,6507580,-0.01009442601727505,5.253093035668677e-4,0.6505021827512627,0.654823823677679,-0.3614084485551001
2015-09-01,BOVA11.SA,44.16999816894531,4702010,-0.02614386429107643,5.253093035668677e-4,0.6337159268707725,0.6379260475404733,-0.3778873497331645
2015-09-02,BOVA11.SA,45.09000015258789,1974840,0.020614711663345785,5.253093035668677e-4,0.6469153820203294,0.6512131938724633,-0.3649295753156634
2015-09-03,BOVA11.SA,45.81999969482422,2820320,0.016060174547964618,5.253093035668677e-4,0.6573888335870263,0.6617562262924327,-0.354647891622194
2015-09-04,BOVA11.SA,45.099998474121094,3747170,-0.015838457689634277,5.253093035668677e-4,0.647058829968263,0.6513575948233831,-0.36478875388561827
2015-09-08,BOVA11.SA,45.34000015258789,1672330,0.005307435769400529,5.253093035668677e-4,0.6505021827512627,0.6548238236776792,-0.3614084485550999
2015-09-09,BOVA11.SA,45.25,6140010,-0.001986978298862204,5.253093035668677e-4,0.6492109322989172,0.653523994744048,-0.3626760563380279
2015-09-10,BOVA11.SA,45.130001068115234,3524560,-0.002655432639504344,5.253093035668677e-4,0.6474892832725353,0.6517909078638192,-0.3643661821392219
