data,wEW094_10a_cap1,wEW097_10a_cap1,w_10a_cap1,w_egarch_norm_10a_cap1,w_egarch_std_10a_cap1,w_gjr_norm_10a_cap1,wEW094_12a_cap1,wEW097_12a_cap1,w_12a_cap1,w_egarch_norm_12a_cap1,w_egarch_std_12a_cap1,w_gjr_norm_12a_cap1,wEW094_15a_cap1,wEW097_15a_cap1,w_15a_cap1,w_egarch_norm_15a_cap1,w_egarch_std_15a_cap1,w_gjr_norm_15a_cap1,wEW094_10a_cap15,wEW097_10a_cap15,w_10a_cap15,w_egarch_norm_10a_cap15,w_egarch_std_10a_cap15,w_gjr_norm_10a_cap15,wEW094_12a_cap15,wEW097_12a_cap15,w_12a_cap15,w_egarch_norm_12a_cap15,w_egarch_std_12a_cap15,w_gjr_norm_12a_cap15,wEW094_15a_cap15,wEW097_15a_cap15,w_15a_cap15,w_egarch_norm_15a_cap15,w_egarch_std_15a_cap15,w_gjr_norm_15a_cap15
2011-01-18,0.43153469453091714,0.47189564976391196,0.43153469453091714,0.43153469453091714,0.4862117221853942,0.4862117221853942,0.5178416334371005,0.5662747797166944,0.5178416334371005,0.5178416334371005,0.583454066622473,0.583454066622473,0.6473020417963757,0.7078434746458679,0.6473020417963757,0.6473020417963757,0.7293175832780914,0.7293175832780914,0.43153469453091714,0.47189564976391196,0.43153469453091714,0.43153469453091714,0.4862117221853942,0.4862117221853942,0.5178416334371005,0.5662747797166944,0.5178416334371005,0.5178416334371005,0.583454066622473,0.583454066622473,0.6473020417963757,0.7078434746458679,0.6473020417963757,0.6473020417963757,0.7293175832780914,0.7293175832780914
2011-01-19,0.43797035315244587,0.4862117221853942,0.43797035315244587,0.43797035315244587,0.48600920456168206,0.48600920456168206,0.525564423782935,0.583454066622473,0.525564423782935,0.525564423782935,0.5832110454740184,0.5832110454740184,0.6569555297286688,0.7293175832780914,0.6569555297286688,0.6569555297286688,0.729013806842523,0.729013806842523,0.43797035315244587,0.4862117221853942,0.43797035315244587,0.43797035315244587,0.48600920456168206,0.48600920456168206,0.525564423782935,0.583454066622473,0.525564423782935,0.525564423782935,0.5832110454740184,0.5832110454740184,0.6569555297286688,0.7293175832780914,0.6569555297286688,0.6569555297286688,0.729013806842523,0.729013806842523
2011-01-20,0.4391399394978846,0.48600920456168206,0.4391399394978846,0.4391399394978846,0.49534121599289466,0.49534121599289466,0.5269679273974615,0.5832110454740184,0.5269679273974615,0.5269679273974615,0.5944094591914735,0.5944094591914735,0.6587099092468268,0.729013806842523,0.6587099092468268,0.6587099092468268,0.743011823989342,0.743011823989342,0.4391399394978846,0.48600920456168206,0.4391399394978846,0.4391399394978846,0.49534121599289466,0.49534121599289466,0.5269679273974615,0.5832110454740184,0.5269679273974615,0.5269679273974615,0.5944094591914735,0.5944094591914735,0.6587099092468268,0.729013806842523,0.6587099092468268,0.6587099092468268,0.743011823989342,0.743011823989342
2011-01-21,0.44376668267846253,0.49534121599289466,0.44376668267846253,0.44376668267846253,0.5075068244699232,0.5075068244699232,0.532520019214155,0.5944094591914735,0.532520019214155,0.532520019214155,0.6090081893639079,0.6090081893639079,0.6656500240176938,0.743011823989342,0.6656500240176938,0.6656500240176938,0.7612602367048849,0.7612602367048849,0.44376668267846253,0.49534121599289466,0.44376668267846253,0.44376668267846253,0.5075068244699232,0.5075068244699232,0.532520019214155,0.5944094591914735,0.532520019214155,0.532520019214155,0.6090081893639079,0.6090081893639079,0.6656500240176938,0.743011823989342,0.6656500240176938,0.6656500240176938,0.7612602367048849,0.7612602367048849
2011-01-24,0.449404034536529,0.5075068244699232,0.449404034536529,0.449404034536529,0.5199780200626596,0.5199780200626596,0.5392848414438347,0.6090081893639079,0.5392848414438347,0.5392848414438347,0.6239736240751914,0.6239736240751914,0.6741060518047934,0.7612602367048849,0.6741060518047934,0.6741060518047934,0.7799670300939894,0.7799670300939894,0.449404034536529,0.5075068244699232,0.449404034536529,0.449404034536529,0.5199780200626596,0.5199780200626596,0.5392848414438347,0.6090081893639079,0.5392848414438347,0.5392848414438347,0.6239736240751914,0.6239736240751914,0.6741060518047934,0.7612602367048849,0.6741060518047934,0.6741060518047934,0.7799670300939894,0.7799670300939894
2011-01-26,0.45514250495485126,0.5199780200626596,0.45514250495485126,0.45514250495485126,0.5213817226948305,0.5213817226948305,0.5461710059458215,0.6239736240751914,0.5461710059458215,0.5461710059458215,0.6256580672337966,0.6256580672337966,0.6827137574322769,0.7799670300939894,0.6827137574322769,0.6827137574322769,0.7820725840422459,0.7820725840422459,0.45514250495485126,0.5199780200626596,0.45514250495485126,0.45514250495485126,0.5213817226948305,0.5213817226948305,0.5461710059458215,0.6239736240751914,0.5461710059458215,0.5461710059458215,0.6256580672337966,0.6256580672337966,0.6827137574322769,0.7799670300939894,0.6827137574322769,0.6827137574322769,0.7820725840422459,0.7820725840422459
2011-01-27,0.45722184957098583,0.5213817226948305,0.45722184957098583,0.45722184957098583,0.5272206184671162,0.5272206184671162,0.5486662194851829,0.6256580672337966,0.5486662194851829,0.5486662194851829,0.6326647421605394,0.6326647421605394,0.6858327743564787,0.7820725840422459,0.6858327743564787,0.6858327743564787,0.7908309277006743,0.7908309277006743,0.45722184957098583,0.5213817226948305,0.45722184957098583,0.45722184957098583,0.5272206184671162,0.5272206184671162,0.5486662194851829,0.6256580672337966,0.5486662194851829,0.5486662194851829,0.6326647421605394,0.6326647421605394,0.6858327743564787,0.7820725840422459,0.6858327743564787,0.6858327743564787,0.7908309277006743,0.7908309277006743
2011-01-28,0.46078338564631566,0.5272206184671162,0.46078338564631566,0.46078338564631566,0.4992565129559153,0.4992565129559153,0.5529400627755787,0.6326647421605394,0.5529400627755787,0.5529400627755787,0.5991078155470982,0.5991078155470982,0.6911750784694735,0.7908309277006743,0.6911750784694735,0.6911750784694735,0.7488847694338728,0.7488847694338728,0.46078338564631566,0.5272206184671162,0.46078338564631566,0.46078338564631566,0.4992565129559153,0.4992565129559153,0.5529400627755787,0.6326647421605394,0.5529400627755787,0.5529400627755787,0.5991078155470982,0.5991078155470982,0.6911750784694735,0.7908309277006743,0.6911750784694735,0.6911750784694735,0.7488847694338728,0.7488847694338728
2011-01-31,0.45251059174866615,0.4992565129559153,0.45251059174866615,0.45251059174866615,0.5143355724469425,0.5143355724469425,0.5430127100983994,0.5991078155470982,0.5430127100983994,0.5430127100983994,0.617202686936331,0.617202686936331,0.6787658876229992,0.7488847694338728,0.6787658876229992,0.6787658876229992,0.7715033586704138,0.7715033586704138,0.45251059174866615,0.4992565129559153,0.45251059174866615,0.45251059174866615,0.5143355724469425,0.5143355724469425,0.5430127100983994,0.5991078155470982,0.5430127100983994,0.5430127100983994,0.617202686936331,0.617202686936331,0.6787658876229992,0.7488847694338728,0.6787658876229992,0.6787658876229992,0.7715033586704138,0.7715033586704138
2011-02-01,0.4592386567295263,0.5143355724469425,0.4592386567295263,0.4592386567295263,0.4832569465716138,0.4832569465716138,0.5510863880754315,0.617202686936331,0.5510863880754315,0.5510863880754315,0.5799083358859365,0.5799083358859365,0.6888579850942894,0.7715033586704138,0.6888579850942894,0.6888579850942894,0.7248854198574206,0.7248854198574206,0.4592386567295263,0.5143355724469425,0.4592386567295263,0.4592386567295263,0.4832569465716138,0.4832569465716138,0.5510863880754315,0.617202686936331,0.5510863880754315,0.5510863880754315,0.5799083358859365,0.5799083358859365,0.6888579850942894,0.7715033586704138,0.6888579850942894,0.6888579850942894,0.7248854198574206,0.7248854198574206
2011-02-02,0.44884780916216294,0.4832569465716138,0.44884780916216294,0.44884780916216294,0.467534347937833,0.467534347937833,0.5386173709945955,0.5799083358859365,0.5386173709945955,0.5386173709945955,0.5610412175253996,0.5610412175253996,0.6732717137432443,0.7248854198574206,0.6732717137432443,0.6732717137432443,0.7013015219067495,0.7013015219067495,0.44884780916216294,0.4832569465716138,0.44884780916216294,0.44884780916216294,0.467534347937833,0.467534347937833,0.5386173709945955,0.5799083358859365,0.5386173709945955,0.5386173709945955,0.5610412175253996,0.5610412175253996,0.6732717137432443,0.7248854198574206,0.6732717137432443,0.6732717137432443,0.7013015219067495,0.7013015219067495
2011-02-03,0.44325852527053644,0.467534347937833,0.44325852527053644,0.44325852527053644,0.4821003846084501,0.4821003846084501,0.5319102303246437,0.5610412175253996,0.5319102303246437,0.5319102303246437,0.5785204615301401,0.5785204615301401,0.6648877879058047,0.7013015219067495,0.6648877879058047,0.6648877879058047,0.7231505769126753,0.7231505769126753,0.44325852527053644,0.467534347937833,0.44325852527053644,0.44325852527053644,0.4821003846084501,0.4821003846084501,0.5319102303246437,0.5610412175253996,0.5319102303246437,0.5319102303246437,0.5785204615301401,0.5785204615301401,0.6648877879058047,0.7013015219067495,0.6648877879058047,0.6648877879058047,0.7231505769126753,0.7231505769126753
2011-02-04,0.4500102365506259,0.4821003846084501,0.4500102365506259,0.4500102365506259,0.453424468218089,0.453424468218089,0.5400122838607511,0.5785204615301401,0.5400122838607511,0.5400122838607511,0.5441093618617068,0.5441093618617068,0.6750153548259389,0.7231505769126753,0.6750153548259389,0.6750153548259389,0.6801367023271335,0.6801367023271335,0.4500102365506259,0.4821003846084501,0.4500102365506259,0.4500102365506259,0.453424468218089,0.453424468218089,0.5400122838607511,0.5785204615301401,0.5400122838607511,0.5400122838607511,0.5441093618617068,0.5441093618617068,0.6750153548259389,0.7231505769126753,0.6750153548259389,0.6750153548259389,0.6801367023271335,0.6801367023271335
2011-02-07,0.43854200994238596,0.453424468218089,0.43854200994238596,0.43854200994238596,0.4672553130875191,0.4672553130875191,0.5262504119308631,0.5441093618617068,0.5262504119308631,0.5262504119308631,0.5607063757050228,0.5607063757050228,0.657813014913579,0.6801367023271335,0.657813014913579,0.657813014913579,0.7008829696312786,0.7008829696312786,0.43854200994238596,0.453424468218089,0.43854200994238596,0.43854200994238596,0.4672553130875191,0.4672553130875191,0.5262504119308631,0.5441093618617068,0.5262504119308631,0.5262504119308631,0.5607063757050228,0.5607063757050228,0.657813014913579,0.6801367023271335,0.657813014913579,0.657813014913579,0.7008829696312786,0.7008829696312786
2011-02-08,0.4450921585975384,0.4672553130875191,0.4450921585975384,0.4450921585975384,0.48135506968312036,0.48135506968312036,0.534110590317046,0.5607063757050228,0.534110590317046,0.534110590317046,0.5776260836197443,0.5776260836197443,0.6676382378963076,0.7008829696312786,0.6676382378963076,0.6676382378963076,0.7220326045246805,0.7220326045246805,0.4450921585975384,0.4672553130875191,0.4450921585975384,0.4450921585975384,0.48135506968312036,0.48135506968312036,0.534110590317046,0.5607063757050228,0.534110590317046,0.534110590317046,0.5776260836197443,0.5776260836197443,0.6676382378963076,0.7008829696312786,0.6676382378963076,0.6676382378963076,0.7220326045246805,0.7220326045246805
2011-02-09,0.45168243132471475,0.48135506968312036,0.45168243132471475,0.45168243132471475,0.45193000607732964,0.45193000607732964,0.5420189175896577,0.5776260836197443,0.5420189175896577,0.5420189175896577,0.5423160072927955,0.5423160072927955,0.6775236469870721,0.7220326045246805,0.6775236469870721,0.6775236469870721,0.6778950091159945,0.6778950091159945,0.45168243132471475,0.48135506968312036,0.45168243132471475,0.45168243132471475,0.45193000607732964,0.45193000607732964,0.5420189175896577,0.5776260836197443,0.5420189175896577,0.5420189175896577,0.5423160072927955,0.5423160072927955,0.6775236469870721,0.7220326045246805,0.6775236469870721,0.6775236469870721,0.6778950091159945,0.6778950091159945
2011-02-10,0.4396237087784222,0.45193000607732964,0.4396237087784222,0.4396237087784222,0.4612826452516614,0.4612826452516614,0.5275484505341066,0.5423160072927955,0.5275484505341066,0.5275484505341066,0.5535391743019936,0.5535391743019936,0.6594355631676333,0.6778950091159945,0.6594355631676333,0.6594355631676333,0.6919239678774921,0.6919239678774921,0.4396237087784222,0.45193000607732964,0.4396237087784222,0.4396237087784222,0.4612826452516614,0.4612826452516614,0.5275484505341066,0.5423160072927955,0.5275484505341066,0.5275484505341066,0.5535391743019936,0.5535391743019936,0.6594355631676333,0.6778950091159945,0.6594355631676333,0.6594355631676333,0.6919239678774921,0.6919239678774921
2011-02-11,0.44422374006522874,0.4612826452516614,0.44422374006522874,0.44422374006522874,0.4551297558123289,0.4551297558123289,0.5330684880782744,0.5535391743019936,0.5330684880782744,0.5330684880782744,0.5461557069747947,0.5461557069747947,0.666335610097843,0.6919239678774921,0.666335610097843,0.666335610097843,0.6826946337184934,0.6826946337184934,0.44422374006522874,0.4612826452516614,0.44422374006522874,0.44422374006522874,0.4551297558123289,0.4551297558123289,0.5330684880782744,0.5535391743019936,0.5330684880782744,0.5330684880782744,0.5461557069747947,0.5461557069747947,0.666335610097843,0.6919239678774921,0.666335610097843,0.666335610097843,0.6826946337184934,0.6826946337184934
2011-02-14,0.4419219183503165,0.4551297558123289,0.4419219183503165,0.4419219183503165,0.4546668249977982,0.4546668249977982,0.5303063020203798,0.5461557069747947,0.5303063020203798,0.5303063020203798,0.5456001899973578,0.5456001899973578,0.6628828775254748,0.6826946337184934,0.6628828775254748,0.6628828775254748,0.6820002374966972,0.6820002374966972,0.4419219183503165,0.4551297558123289,0.4419219183503165,0.4419219183503165,0.4546668249977982,0.4546668249977982,0.5303063020203798,0.5461557069747947,0.5303063020203798,0.5303063020203798,0.5456001899973578,0.5456001899973578,0.6628828775254748,0.6826946337184934,0.6628828775254748,0.6628828775254748,0.6820002374966972,0.6820002374966972
2011-02-15,0.442088949960678,0.4546668249977982,0.442088949960678,0.442088949960678,0.4677367200555754,0.4677367200555754,0.5305067399528135,0.5456001899973578,0.5305067399528135,0.5305067399528135,0.5612840640666904,0.5612840640666904,0.663133424941017,0.6820002374966972,0.663133424941017,0.663133424941017,0.7016050800833631,0.7016050800833631,0.442088949960678,0.4546668249977982,0.442088949960678,0.442088949960678,0.4677367200555754,0.4677367200555754,0.5305067399528135,0.5456001899973578,0.5305067399528135,0.5305067399528135,0.5612840640666904,0.5612840640666904,0.663133424941017,0.6820002374966972,0.663133424941017,0.663133424941017,0.7016050800833631,0.7016050800833631
2011-02-16,0.44833886490903574,0.4677367200555754,0.44833886490903574,0.44833886490903574,0.4647709764066497,0.4647709764066497,0.5380066378908428,0.5612840640666904,0.5380066378908428,0.5380066378908428,0.5577251716879796,0.5577251716879796,0.6725082973635536,0.7016050800833631,0.6725082973635536,0.6725082973635536,0.6971564646099746,0.6971564646099746,0.44833886490903574,0.4677367200555754,0.44833886490903574,0.44833886490903574,0.4647709764066497,0.4647709764066497,0.5380066378908428,0.5612840640666904,0.5380066378908428,0.5380066378908428,0.5577251716879796,0.5577251716879796,0.6725082973635536,0.7016050800833631,0.6725082973635536,0.6725082973635536,0.6971564646099746,0.6971564646099746
2011-02-17,0.44756863770448185,0.4647709764066497,0.44756863770448185,0.44756863770448185,0.4773499805979396,0.4773499805979396,0.5370823652453782,0.5577251716879796,0.5370823652453782,0.5370823652453782,0.5728199767175275,0.5728199767175275,0.6713529565567228,0.6971564646099746,0.6713529565567228,0.6713529565567228,0.7160249708969094,0.7160249708969094,0.44756863770448185,0.4647709764066497,0.44756863770448185,0.44756863770448185,0.4773499805979396,0.4773499805979396,0.5370823652453782,0.5577251716879796,0.5370823652453782,0.5370823652453782,0.5728199767175275,0.5728199767175275,0.6713529565567228,0.6971564646099746,0.6713529565567228,0.6713529565567228,0.7160249708969094,0.7160249708969094
2011-02-18,0.45357165678627126,0.4773499805979396,0.45357165678627126,0.45357165678627126,0.4848412970568954,0.4848412970568954,0.5442859881435255,0.5728199767175275,0.5442859881435255,0.5442859881435255,0.5818095564682744,0.5818095564682744,0.6803574851794069,0.7160249708969094,0.6803574851794069,0.6803574851794069,0.7272619455853431,0.7272619455853431,0.45357165678627126,0.4773499805979396,0.45357165678627126,0.45357165678627126,0.4848412970568954,0.4848412970568954,0.5442859881435255,0.5728199767175275,0.5442859881435255,0.5442859881435255,0.5818095564682744,0.5818095564682744,0.6803574851794069,0.7160249708969094,0.6803574851794069,0.6803574851794069,0.7272619455853431,0.7272619455853431
2011-02-21,0.4574202638060369,0.4848412970568954,0.4574202638060369,0.4574202638060369,0.48209961579721783,0.48209961579721783,0.5489043165672443,0.5818095564682744,0.5489043165672443,0.5489043165672443,0.5785195389566613,0.5785195389566613,0.6861303957090553,0.7272619455853431,0.6861303957090553,0.6861303957090553,0.7231494236958267,0.7231494236958267,0.4574202638060369,0.4848412970568954,0.4574202638060369,0.4574202638060369,0.48209961579721783,0.48209961579721783,0.5489043165672443,0.5818095564682744,0.5489043165672443,0.5489043165672443,0.5785195389566613,0.5785195389566613,0.6861303957090553,0.7272619455853431,0.6861303957090553,0.6861303957090553,0.7231494236958267,0.7231494236958267
2011-02-22,0.45701396951733314,0.48209961579721783,0.45701396951733314,0.45701396951733314,0.48155352915470007,0.48155352915470007,0.5484167634207997,0.5785195389566613,0.5484167634207997,0.5484167634207997,0.5778642349856401,0.5778642349856401,0.6855209542759997,0.7231494236958267,0.6855209542759997,0.6855209542759997,0.7223302937320502,0.7223302937320502,0.45701396951733314,0.48209961579721783,0.45701396951733314,0.45701396951733314,0.48155352915470007,0.48155352915470007,0.5484167634207997,0.5785195389566613,0.5484167634207997,0.5484167634207997,0.5778642349856401,0.5778642349856401,0.6855209542759997,0.7231494236958267,0.6855209542759997,0.6855209542759997,0.7223302937320502,0.7223302937320502
2011-02-23,0.45747652428413543,0.48155352915470007,0.45747652428413543,0.45747652428413543,0.4908052989493913,0.4908052989493913,0.5489718291409624,0.5778642349856401,0.5489718291409624,0.5489718291409624,0.5889663587392695,0.5889663587392695,0.6862147864262031,0.7223302937320502,0.6862147864262031,0.6862147864262031,0.736207948424087,0.736207948424087,0.45747652428413543,0.48155352915470007,0.45747652428413543,0.45747652428413543,0.4908052989493913,0.4908052989493913,0.5489718291409624,0.5778642349856401,0.5489718291409624,0.5489718291409624,0.5889663587392695,0.5889663587392695,0.6862147864262031,0.7223302937320502,0.6862147864262031,0.6862147864262031,0.736207948424087,0.736207948424087
2011-02-24,0.4620684866422411,0.4908052989493913,0.4620684866422411,0.4620684866422411,0.5057898800628292,0.5057898800628292,0.5544821839706893,0.5889663587392695,0.5544821839706893,0.5544821839706893,0.606947856075395,0.606947856075395,0.6931027299633616,0.736207948424087,0.6931027299633616,0.6931027299633616,0.7586848200942439,0.7586848200942439,0.4620684866422411,0.4908052989493913,0.4620684866422411,0.4620684866422411,0.5057898800628292,0.5057898800628292,0.5544821839706893,0.5889663587392695,0.5544821839706893,0.5544821839706893,0.606947856075395,0.606947856075395,0.6931027299633616,0.736207948424087,0.6931027299633616,0.6931027299633616,0.7586848200942439,0.7586848200942439
2011-02-25,0.4689853533627827,0.5057898800628292,0.4689853533627827,0.4689853533627827,0.5209772308695259,0.5209772308695259,0.5627824240353392,0.606947856075395,0.5627824240353392,0.5627824240353392,0.6251726770434309,0.6251726770434309,0.7034780300441741,0.7586848200942439,0.7034780300441741,0.7034780300441741,0.7814658463042887,0.7814658463042887,0.4689853533627827,0.5057898800628292,0.4689853533627827,0.4689853533627827,0.5209772308695259,0.5209772308695259,0.5627824240353392,0.606947856075395,0.5627824240353392,0.5627824240353392,0.6251726770434309,0.6251726770434309,0.7034780300441741,0.7586848200942439,0.7034780300441741,0.7034780300441741,0.7814658463042887,0.7814658463042887
2011-02-28,0.47591400969702763,0.5209772308695259,0.47591400969702763,0.47591400969702763,0.5286301076812653,0.5286301076812653,0.5710968116364331,0.6251726770434309,0.5710968116364331,0.5710968116364331,0.6343561292175183,0.6343561292175183,0.7138710145455415,0.7814658463042887,0.7138710145455415,0.7138710145455415,0.792945161521898,0.792945161521898,0.47591400969702763,0.5209772308695259,0.47591400969702763,0.47591400969702763,0.5286301076812653,0.5286301076812653,0.5710968116364331,0.6251726770434309,0.5710968116364331,0.5710968116364331,0.6343561292175183,0.6343561292175183,0.7138710145455415,0.7814658463042887,0.7138710145455415,0.7138710145455415,0.792945161521898,0.792945161521898
2011-03-01,0.4800015035595165,0.5286301076812653,0.4800015035595165,0.4800015035595165,0.519296024697253,0.519296024697253,0.5760018042714198,0.6343561292175183,0.5760018042714198,0.5760018042714198,0.6231552296367036,0.6231552296367036,0.7200022553392748,0.792945161521898,0.7200022553392748,0.7200022553392748,0.7789440370458796,0.7789440370458796,0.4800015035595165,0.5286301076812653,0.4800015035595165,0.4800015035595165,0.519296024697253,0.519296024697253,0.5760018042714198,0.6343561292175183,0.5760018042714198,0.5760018042714198,0.6231552296367036,0.6231552296367036,0.7200022553392748,0.792945161521898,0.7200022553392748,0.7200022553392748,0.7789440370458796,0.7789440370458796
